seed,od,decision_step,timestamp,delay_min,missing_rate,noise,ablation,mode,distance_m,truth_exposure,max_truth_risk,p95_truth_risk,high_risk_length_ratio,computation_ms,route_id
4102,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,113.17049997160211,V1-dd130707c5f8
4102,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,113.3944999310188,V1-4a5e33be0d3e
4102,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,10287.541560917032,0.8426801136070917,0.9226462954941541,0.9182750420427336,1.0,96.26809996552765,V1-5147dd42ae88
4102,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,10279.902722198703,0.8456097366019493,0.9226462954941541,0.9182750420427336,1.0,93.64580002147704,V1-2b25d45952cd
4102,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,94.53289996599779,V1-dd130707c5f8
4102,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,5882.279596985266,0.8657912208588947,0.9471680985145696,0.937641266060127,1.0,94.26829998847097,V1-bace57c45378
4102,0,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,trusted,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,98.827000008896,V1-afb6e7dd79f1
4102,0,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,98.29549997812137,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,trusted,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,97.58819994749501,V1-52f1eb38c8c0
4102,1,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,97.5969999562949,V1-8a14cec66c63
4102,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,10297.182344079098,0.3813337437061625,0.482419329646247,0.4766929164560424,0.0,100.1306000398472,V1-211390acaf73
4102,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,98.23490004055202,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,100.21170001709834,V1-8a14cec66c63
4102,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,5824.124144846271,0.40300664648625373,0.5157747144754293,0.4911488790649191,0.0,97.41400007624179,V1-0c67dbcb3a72
4102,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,10361.510411375662,0.37651221514907834,0.482419329646247,0.4766929164560424,0.0,102.2081000264734,V1-d5d3ef754115
4102,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,98.71019999263808,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,5860.074738436572,0.3973252796711451,0.5157747144754293,0.4911488790649191,0.0,98.73190004145727,V1-eebff7f6e1f7
4102,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,98.99119997862726,V1-8a14cec66c63
