seed,od,decision_step,timestamp,delay_min,missing_rate,noise,ablation,mode,distance_m,truth_exposure,max_truth_risk,p95_truth_risk,high_risk_length_ratio,computation_ms,route_id
4101,0,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,trusted,10280.604724805988,0.848819524777312,0.9264791958287948,0.9182750420427336,1.0,97.61679999064654,V1-d6176585c7f6
4101,0,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,shortest,10279.902722198703,0.8490348993109841,0.9264791958287948,0.9182750420427336,1.0,93.07889995398,V1-2b25d45952cd
4101,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,93.55899994261563,V1-dd130707c5f8
4101,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,92.40109997335821,V1-4a5e33be0d3e
4101,0,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,trusted,10297.182344079098,0.8435682486818583,0.9264791958287948,0.9182750420427336,1.0,100.58590001426637,V1-8181819dcf22
4101,0,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,shortest,10279.902722198703,0.8490348993109841,0.9264791958287948,0.9182750420427336,1.0,100.66199995344505,V1-2b25d45952cd
4101,1,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,99.91669998271391,V1-dd130707c5f8
4101,1,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,100.38279998116195,V1-4a5e33be0d3e
4101,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,10279.902722198703,0.8490348993109841,0.9264791958287948,0.9182750420427336,1.0,94.54710001591593,V1-2b25d45952cd
4101,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,10296.480341471814,0.8437829184303717,0.9264791958287948,0.9182750420427336,1.0,92.11209992645308,V1-d647e0eb5f34
4101,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,91.00089996354654,V1-4a5e33be0d3e
4101,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,91.37749997898936,V1-dd130707c5f8
