seed,od,decision_step,timestamp,delay_min,missing_rate,noise,ablation,mode,distance_m,truth_exposure,max_truth_risk,p95_truth_risk,high_risk_length_ratio,computation_ms,route_id
4101,1,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.4120241681542821,0.5195053690650726,0.4967808434765646,0.0,97.84910001326352,V1-8a14cec66c63
4101,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,10279.902722198703,0.3932281983892684,0.5003942524468895,0.49693800128235777,0.0,95.0590999564156,V1-a09111667421
4101,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,10297.182344079098,0.3877891679724815,0.5003942524468895,0.49423398349759506,0.0,96.98929998558015,V1-211390acaf73
4101,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,5892.829947229073,0.4094888205411169,0.5265445806809449,0.5034674188221879,0.0,97.69699996104464,V1-27a4a127c066
4101,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.4120241681542821,0.5195053690650726,0.4967808434765646,0.0,102.03479998745024,V1-8a14cec66c63
4101,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,10361.510411375662,0.38192455567109496,0.5003942524468895,0.49423398349759506,0.0,155.81729996483773,V1-d5d3ef754115
4101,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,10279.902722198703,0.3932281983892684,0.5003942524468895,0.49693800128235777,0.0,155.176299973391,V1-a09111667421
4101,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,5860.074738436572,0.39968621793922887,0.5195053690650726,0.4953531595737097,0.0,153.41289999196306,V1-eebff7f6e1f7
4101,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,5821.749393550344,0.4120241681542821,0.5195053690650726,0.4967808434765646,0.0,149.39399994909763,V1-8a14cec66c63
4102,0,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,shortest,10279.902722198703,0.8456097366019493,0.9226462954941541,0.9182750420427336,1.0,126.46350002614781,V1-2b25d45952cd
4102,0,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,trusted,10297.182344079098,0.8401488337118179,0.9226462954941541,0.9182750420427336,1.0,126.80989998625591,V1-8181819dcf22
