scenario_family,seed,timestamp,water_mean,water_p95,water_max,local_state_mean,disturbance_mean
dual_center,9202,2023-09-07 14:45:00+08:00,0.3199613392353058,0.5553148984909058,0.8014458417892456,0.5000044556131815,0.045580748468637466
dual_center,9203,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
dual_center,9203,2023-09-07 12:15:00+08:00,0.0059684463776648045,0.010562345385551453,0.020241649821400642,0.5000044556131815,0.0
dual_center,9203,2023-09-07 12:30:00+08:00,0.01414676196873188,0.025794629007577896,0.047983262687921524,0.5000044556131815,0.0
dual_center,9203,2023-09-07 12:45:00+08:00,0.027358969673514366,0.05143791437149048,0.09399694949388504,0.5000044556131815,0.0
dual_center,9203,2023-09-07 13:00:00+08:00,0.04792110249400139,0.0921880453824997,0.16623055934906006,0.5000044556131815,0.0
dual_center,9203,2023-09-07 13:15:00+08:00,0.07808247953653336,0.15207280218601227,0.27554595470428467,0.5000044556131815,0.0
dual_center,9203,2023-09-07 13:30:00+08:00,0.11745921522378922,0.23038063943386078,0.40409576892852783,0.5000044556131815,0.02726701647043228
dual_center,9203,2023-09-07 13:45:00+08:00,0.159893199801445,0.31351032853126526,0.5197945237159729,0.5000044556131815,0.02726701647043228
dual_center,9203,2023-09-07 14:00:00+08:00,0.20089448988437653,0.3901940882205963,0.6290335059165955,0.5000044556131815,0.02726701647043228
dual_center,9203,2023-09-07 14:15:00+08:00,0.2383212000131607,0.45767202973365784,0.7139279842376709,0.5000044556131815,0.01817801035940647
dual_center,9203,2023-09-07 14:30:00+08:00,0.27172866463661194,0.5137726068496704,0.7793990969657898,0.5000044556131815,0.009089005179703236
dual_center,9203,2023-09-07 14:45:00+08:00,0.2950739562511444,0.5482937693595886,0.7893702983856201,0.5000044556131815,0.0
anisotropic_band,9201,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9201,2023-09-07 12:15:00+08:00,0.006863032002002001,0.014317354187369347,0.02307150885462761,0.5000044556131815,0.0
anisotropic_band,9201,2023-09-07 12:30:00+08:00,0.01682380400598049,0.03378792107105255,0.0552457757294178,0.5000044556131815,0.0
anisotropic_band,9201,2023-09-07 12:45:00+08:00,0.03338426351547241,0.06607329845428467,0.1096215546131134,0.5000044556131815,0.0
anisotropic_band,9201,2023-09-07 13:00:00+08:00,0.05961381644010544,0.11041349172592163,0.189940944314003,0.5000044556131815,0.03846586495637894
anisotropic_band,9201,2023-09-07 13:15:00+08:00,0.09884908050298691,0.1776273399591446,0.3115098178386688,0.5000044556131815,0.03846586495637894
anisotropic_band,9201,2023-09-07 13:30:00+08:00,0.15011723339557648,0.26166921854019165,0.46033307909965515,0.5000044556131815,0.08081428706645966
anisotropic_band,9201,2023-09-07 13:45:00+08:00,0.19964174926280975,0.3417604863643646,0.5805269479751587,0.5000044556131815,0.08081428706645966
anisotropic_band,9201,2023-09-07 14:00:00+08:00,0.2433622181415558,0.40826767683029175,0.6606114506721497,0.5000044556131815,0.08081428706645966
anisotropic_band,9201,2023-09-07 14:15:00+08:00,0.27992528676986694,0.4612431228160858,0.7220786213874817,0.5000044556131815,0.06809866428375244
anisotropic_band,9201,2023-09-07 14:30:00+08:00,0.30837181210517883,0.5058335661888123,0.7792298793792725,0.5000044556131815,0.04616337642073631
anisotropic_band,9201,2023-09-07 14:45:00+08:00,0.3296927809715271,0.5432546734809875,0.8090049028396606,0.5000044556131815,0.019589517265558243
anisotropic_band,9202,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 12:15:00+08:00,0.006895046215504408,0.014493566937744617,0.022858940064907074,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 12:30:00+08:00,0.016994785517454147,0.034450918436050415,0.05558551102876663,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 12:45:00+08:00,0.03355930745601654,0.06779969483613968,0.10967469960451126,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 13:00:00+08:00,0.060304634273052216,0.11624045670032501,0.19651250541210175,0.5000044556131815,0.0345945842564106
anisotropic_band,9202,2023-09-07 13:15:00+08:00,0.09920516610145569,0.1804867833852768,0.3200359642505646,0.5000044556131815,0.0345945842564106
anisotropic_band,9202,2023-09-07 13:30:00+08:00,0.15093640983104706,0.26517120003700256,0.4610728621482849,0.5000044556131815,0.0345945842564106
anisotropic_band,9202,2023-09-07 13:45:00+08:00,0.20104889571666718,0.3468341529369354,0.5799301862716675,0.5000044556131815,0.02306305430829525
anisotropic_band,9202,2023-09-07 14:00:00+08:00,0.2451884150505066,0.4149416387081146,0.6681573987007141,0.5000044556131815,0.011531527154147625
anisotropic_band,9202,2023-09-07 14:15:00+08:00,0.28145626187324524,0.46615225076675415,0.7145981788635254,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 14:30:00+08:00,0.30934348702430725,0.5078557729721069,0.7800940871238708,0.5000044556131815,0.0
anisotropic_band,9202,2023-09-07 14:45:00+08:00,0.33010193705558777,0.5438591837882996,0.809210479259491,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 12:15:00+08:00,0.0069457911886274815,0.014394454658031464,0.02328025922179222,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 12:30:00+08:00,0.01719108782708645,0.034466877579689026,0.056278422474861145,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 12:45:00+08:00,0.03358173742890358,0.06695564836263657,0.10973600298166275,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 13:00:00+08:00,0.05988183990120888,0.11377808451652527,0.2096545696258545,0.5000044556131815,0.0882638543844223
anisotropic_band,9203,2023-09-07 13:15:00+08:00,0.10060249269008636,0.18603600561618805,0.36529120802879333,0.5000044556131815,0.0882638543844223
anisotropic_band,9203,2023-09-07 13:30:00+08:00,0.15162596106529236,0.27479758858680725,0.49556541442871094,0.5000044556131815,0.0882638543844223
anisotropic_band,9203,2023-09-07 13:45:00+08:00,0.20173604786396027,0.35831063985824585,0.6066244840621948,0.5000044556131815,0.05884256958961487
anisotropic_band,9203,2023-09-07 14:00:00+08:00,0.24627919495105743,0.42722633481025696,0.6871574521064758,0.5000044556131815,0.029421284794807434
anisotropic_band,9203,2023-09-07 14:15:00+08:00,0.28210869431495667,0.47070151567459106,0.724330723285675,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 14:30:00+08:00,0.3096507787704468,0.5091150999069214,0.7823885679244995,0.5000044556131815,0.0
anisotropic_band,9203,2023-09-07 14:45:00+08:00,0.32978057861328125,0.5426586866378784,0.8113263845443726,0.5000044556131815,0.0
moving_center,9204,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
moving_center,9204,2023-09-07 12:15:00+08:00,0.0033853049390017986,0.0066524348221719265,0.021913332864642143,0.5000044556131815,0.0
moving_center,9204,2023-09-07 12:30:00+08:00,0.010741062462329865,0.024069055914878845,0.04972092807292938,0.5000044556131815,0.0
moving_center,9204,2023-09-07 12:45:00+08:00,0.029497191309928894,0.06445708870887756,0.08902572095394135,0.5000044556131815,0.0
moving_center,9204,2023-09-07 13:00:00+08:00,0.05687738209962845,0.0992652103304863,0.1596783548593521,0.5000044556131815,0.0
moving_center,9204,2023-09-07 13:15:00+08:00,0.09013544768095016,0.15594345331192017,0.2541952431201935,0.5000044556131815,0.09765318036079407
moving_center,9204,2023-09-07 13:30:00+08:00,0.1180483028292656,0.202667698264122,0.3357032835483551,0.5000044556131815,0.13725852966308594
moving_center,9204,2023-09-07 13:45:00+08:00,0.1342376321554184,0.22632817924022675,0.38616299629211426,0.5000044556131815,0.13725852966308594
moving_center,9204,2023-09-07 14:00:00+08:00,0.15166312456130981,0.25194284319877625,0.4433368742465973,0.5000044556131815,0.13725852966308594
moving_center,9204,2023-09-07 14:15:00+08:00,0.17103703320026398,0.28214624524116516,0.5232150554656982,0.5000044556131815,0.12991708517074585
moving_center,9204,2023-09-07 14:30:00+08:00,0.17380793392658234,0.28412124514579773,0.521064281463623,0.5000044556131815,0.08416465669870377
moving_center,9204,2023-09-07 14:45:00+08:00,0.16279336810112,0.26325148344039917,0.4518272280693054,0.5000044556131815,0.03841836750507355
moving_center,9205,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
moving_center,9205,2023-09-07 12:15:00+08:00,0.0033509910572320223,0.006647552363574505,0.021905453875660896,0.5000044556131815,0.0
moving_center,9205,2023-09-07 12:30:00+08:00,0.010599778033792973,0.02395160309970379,0.049456264823675156,0.5000044556131815,0.0
moving_center,9205,2023-09-07 12:45:00+08:00,0.029097486287355423,0.0632873997092247,0.08446469902992249,0.5000044556131815,0.04177897796034813
moving_center,9205,2023-09-07 13:00:00+08:00,0.057458750903606415,0.10043077915906906,0.16959574818611145,0.5000044556131815,0.04177897796034813
moving_center,9205,2023-09-07 13:15:00+08:00,0.08936157077550888,0.1542569398880005,0.27480143308639526,0.5000044556131815,0.05719839781522751
moving_center,9205,2023-09-07 13:30:00+08:00,0.11483930796384811,0.2016800343990326,0.3513214886188507,0.5000044556131815,0.043272074311971664
moving_center,9205,2023-09-07 13:45:00+08:00,0.12823806703090668,0.22521856427192688,0.38946813344955444,0.5000044556131815,0.029345747083425522
moving_center,9205,2023-09-07 14:00:00+08:00,0.14320601522922516,0.25066572427749634,0.4436379075050354,0.5000044556131815,0.015419423580169678
moving_center,9205,2023-09-07 14:15:00+08:00,0.1597106009721756,0.2807963192462921,0.49436163902282715,0.5000044556131815,0.01027961540967226
moving_center,9205,2023-09-07 14:30:00+08:00,0.161142960190773,0.28176385164260864,0.4857383668422699,0.5000044556131815,0.00513980770483613
moving_center,9205,2023-09-07 14:45:00+08:00,0.15150567889213562,0.26216211915016174,0.4214313328266144,0.5000044556131815,0.0
moving_center,9206,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
moving_center,9206,2023-09-07 12:15:00+08:00,0.003357558511197567,0.0066557470709085464,0.02225891314446926,0.5000044556131815,0.0
moving_center,9206,2023-09-07 12:30:00+08:00,0.010794384405016899,0.024312570691108704,0.049309439957141876,0.5000044556131815,0.0
moving_center,9206,2023-09-07 12:45:00+08:00,0.029299311339855194,0.06407913565635681,0.08573306351900101,0.5000044556131815,0.009575754404067993
moving_center,9206,2023-09-07 13:00:00+08:00,0.05709497630596161,0.10012061148881912,0.16015826165676117,0.5000044556131815,0.009575754404067993
moving_center,9206,2023-09-07 13:15:00+08:00,0.08803501725196838,0.1540573537349701,0.25045526027679443,0.5000044556131815,0.009575754404067993
moving_center,9206,2023-09-07 13:30:00+08:00,0.11231930553913116,0.19917725026607513,0.33442753553390503,0.5000044556131815,0.009575754404067993
moving_center,9206,2023-09-07 13:45:00+08:00,0.1256769895553589,0.22315877676010132,0.38715818524360657,0.5000044556131815,0.009575754404067993
moving_center,9206,2023-09-07 14:00:00+08:00,0.1395505666732788,0.24767792224884033,0.4390953779220581,0.5000044556131815,0.006383836269378662
moving_center,9206,2023-09-07 14:15:00+08:00,0.15586641430854797,0.27736377716064453,0.49033328890800476,0.5000044556131815,0.003191918134689331
moving_center,9206,2023-09-07 14:30:00+08:00,0.1576346457004547,0.27828097343444824,0.48093146085739136,0.5000044556131815,0.0
moving_center,9206,2023-09-07 14:45:00+08:00,0.14829349517822266,0.2576962411403656,0.41733548045158386,0.5000044556131815,0.0
dual_center,9204,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
dual_center,9204,2023-09-07 12:15:00+08:00,0.006065666675567627,0.010760988108813763,0.020705530419945717,0.5000044556131815,0.0
dual_center,9204,2023-09-07 12:30:00+08:00,0.014415232464671135,0.02640940248966217,0.049013715237379074,0.5000044556131815,0.0
dual_center,9204,2023-09-07 12:45:00+08:00,0.028389938175678253,0.05361895635724068,0.09726902097463608,0.5000044556131815,0.07177869975566864
dual_center,9204,2023-09-07 13:00:00+08:00,0.049905817955732346,0.09602957218885422,0.1730891466140747,0.5000044556131815,0.07177869975566864
dual_center,9204,2023-09-07 13:15:00+08:00,0.08208974450826645,0.16002945601940155,0.29056045413017273,0.5000044556131815,0.07177869975566864
dual_center,9204,2023-09-07 13:30:00+08:00,0.12223703414201736,0.24009987711906433,0.4198492765426636,0.5000044556131815,0.04785246402025223
dual_center,9204,2023-09-07 13:45:00+08:00,0.16444818675518036,0.32232600450515747,0.5465089678764343,0.5000044556131815,0.023926232010126114
dual_center,9204,2023-09-07 14:00:00+08:00,0.2044140249490738,0.3961237072944641,0.6476617455482483,0.5000044556131815,0.0
dual_center,9204,2023-09-07 14:15:00+08:00,0.2408318668603897,0.4612569212913513,0.7283041477203369,0.5000044556131815,0.0
dual_center,9204,2023-09-07 14:30:00+08:00,0.2735886871814728,0.5160309076309204,0.7904892563819885,0.5000044556131815,0.0
dual_center,9204,2023-09-07 14:45:00+08:00,0.2968318462371826,0.5502808094024658,0.80035799741745,0.5000044556131815,0.0
dual_center,9205,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
dual_center,9205,2023-09-07 12:15:00+08:00,0.006027067545801401,0.010675543919205666,0.020834490656852722,0.5000044556131815,0.0
dual_center,9205,2023-09-07 12:30:00+08:00,0.014307511039078236,0.02614160068333149,0.04883275926113129,0.5000044556131815,0.0
dual_center,9205,2023-09-07 12:45:00+08:00,0.027853569015860558,0.05254611000418663,0.09627222269773483,0.5000044556131815,0.0
dual_center,9205,2023-09-07 13:00:00+08:00,0.047985296696424484,0.09242445230484009,0.16772103309631348,0.5000044556131815,0.0
dual_center,9205,2023-09-07 13:15:00+08:00,0.0777001678943634,0.15147224068641663,0.27616673707962036,0.5000044556131815,0.0
dual_center,9205,2023-09-07 13:30:00+08:00,0.11936488747596741,0.22816044092178345,0.39897945523262024,0.5000044556131815,0.08875025063753128
dual_center,9205,2023-09-07 13:45:00+08:00,0.1662212461233139,0.3141932189464569,0.5253417491912842,0.5000044556131815,0.08875025063753128
dual_center,9205,2023-09-07 14:00:00+08:00,0.21060022711753845,0.39125171303749084,0.6331714987754822,0.5000044556131815,0.08875025063753128
dual_center,9205,2023-09-07 14:15:00+08:00,0.24974893033504486,0.45652663707733154,0.7171297669410706,0.5000044556131815,0.059166837483644485
dual_center,9205,2023-09-07 14:30:00+08:00,0.2832283675670624,0.5114338397979736,0.7818722128868103,0.5000044556131815,0.029583418741822243
dual_center,9205,2023-09-07 14:45:00+08:00,0.305417537689209,0.5460931658744812,0.7912777662277222,0.5000044556131815,0.0
dual_center,9206,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
dual_center,9206,2023-09-07 12:15:00+08:00,0.006051326636224985,0.010709971189498901,0.02103712223470211,0.5000044556131815,0.0
dual_center,9206,2023-09-07 12:30:00+08:00,0.014374897815287113,0.02630157768726349,0.04887702688574791,0.5000044556131815,0.0
dual_center,9206,2023-09-07 12:45:00+08:00,0.027585646137595177,0.05195920169353485,0.09545628726482391,0.5000044556131815,0.0
dual_center,9206,2023-09-07 13:00:00+08:00,0.047948990017175674,0.0921596810221672,0.16687560081481934,0.5000044556131815,0.0
dual_center,9206,2023-09-07 13:15:00+08:00,0.07791979610919952,0.1517534852027893,0.2751888930797577,0.5000044556131815,0.0
dual_center,9206,2023-09-07 13:30:00+08:00,0.11716959625482559,0.22988249361515045,0.4025287926197052,0.5000044556131815,0.060488518327474594
dual_center,9206,2023-09-07 13:45:00+08:00,0.1600140482187271,0.3130142390727997,0.5364423394203186,0.5000044556131815,0.060488518327474594
dual_center,9206,2023-09-07 14:00:00+08:00,0.1998225748538971,0.387217253446579,0.6418043375015259,0.5000044556131815,0.060488518327474594
dual_center,9206,2023-09-07 14:15:00+08:00,0.236280620098114,0.45215487480163574,0.7237873077392578,0.5000044556131815,0.040325675159692764
dual_center,9206,2023-09-07 14:30:00+08:00,0.26925575733184814,0.5070147514343262,0.7870062589645386,0.5000044556131815,0.020162837579846382
dual_center,9206,2023-09-07 14:45:00+08:00,0.29298776388168335,0.5429335236549377,0.7943581342697144,0.5000044556131815,0.0
anisotropic_band,9204,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9204,2023-09-07 12:15:00+08:00,0.006917507853358984,0.014586732722818851,0.023147428408265114,0.5000044556131815,0.0
anisotropic_band,9204,2023-09-07 12:30:00+08:00,0.017151758074760437,0.03472891077399254,0.05510867387056351,0.5000044556131815,0.0
anisotropic_band,9204,2023-09-07 12:45:00+08:00,0.034062352031469345,0.06757844239473343,0.10916342586278915,0.5000044556131815,0.0
anisotropic_band,9204,2023-09-07 13:00:00+08:00,0.06127655506134033,0.11432575434446335,0.2085900753736496,0.5000044556131815,0.15506519377231598
anisotropic_band,9204,2023-09-07 13:15:00+08:00,0.10196976363658905,0.1849987953901291,0.353232741355896,0.5000044556131815,0.15506519377231598
anisotropic_band,9204,2023-09-07 13:30:00+08:00,0.15373894572257996,0.27440503239631653,0.5024126172065735,0.5000044556131815,0.15506519377231598
anisotropic_band,9204,2023-09-07 13:45:00+08:00,0.20434217154979706,0.3583672046661377,0.6104508638381958,0.5000044556131815,0.12494803220033646
anisotropic_band,9204,2023-09-07 14:00:00+08:00,0.24883398413658142,0.42440065741539,0.6903548836708069,0.5000044556131815,0.07468392699956894
anisotropic_band,9204,2023-09-07 14:15:00+08:00,0.2841184437274933,0.4688442349433899,0.7173466682434082,0.5000044556131815,0.028132576495409012
anisotropic_band,9204,2023-09-07 14:30:00+08:00,0.31124886870384216,0.5065851807594299,0.7806828618049622,0.5000044556131815,0.01718793995678425
anisotropic_band,9204,2023-09-07 14:45:00+08:00,0.33141088485717773,0.5411710143089294,0.8101983666419983,0.5000044556131815,0.01145862601697445
anisotropic_band,9205,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9205,2023-09-07 12:15:00+08:00,0.006985597778111696,0.014629305340349674,0.02340151183307171,0.5000044556131815,0.0
anisotropic_band,9205,2023-09-07 12:30:00+08:00,0.017100388184189796,0.034427985548973083,0.05535271391272545,0.5000044556131815,0.0
anisotropic_band,9205,2023-09-07 12:45:00+08:00,0.03337162733078003,0.06643073260784149,0.10786566138267517,0.5000044556131815,0.0
anisotropic_band,9205,2023-09-07 13:00:00+08:00,0.06012766435742378,0.11314256489276886,0.19109654426574707,0.5000044556131815,0.039717718958854675
anisotropic_band,9205,2023-09-07 13:15:00+08:00,0.09924303740262985,0.17884568870067596,0.31370094418525696,0.5000044556131815,0.039717718958854675
anisotropic_band,9205,2023-09-07 13:30:00+08:00,0.15019361674785614,0.26190435886383057,0.4604085683822632,0.5000044556131815,0.039717718958854675
anisotropic_band,9205,2023-09-07 13:45:00+08:00,0.1998046487569809,0.34208130836486816,0.5805658102035522,0.5000044556131815,0.039717718958854675
anisotropic_band,9205,2023-09-07 14:00:00+08:00,0.24342668056488037,0.40928134322166443,0.6612142324447632,0.5000044556131815,0.02647848054766655
anisotropic_band,9205,2023-09-07 14:15:00+08:00,0.2797475755214691,0.4610282778739929,0.7235620021820068,0.5000044556131815,0.013239240273833275
anisotropic_band,9205,2023-09-07 14:30:00+08:00,0.3078823387622833,0.5046437382698059,0.7787598371505737,0.5000044556131815,0.0
anisotropic_band,9205,2023-09-07 14:45:00+08:00,0.32793527841567993,0.5390060544013977,0.8190383315086365,0.5000044556131815,0.0
anisotropic_band,9206,2023-09-07 12:00:00+08:00,0.0,0.0,0.0,0.5000044556131815,0.0
anisotropic_band,9206,2023-09-07 12:15:00+08:00,0.006835462991148233,0.0143335135653615,0.023263676092028618,0.5000044556131815,0.0
