scenario_family,seed,method,truth_exposure,distance_m,max_truth_risk,p95_truth_risk,high_risk_length_ratio,rain_effective_weight_mean,water_effective_weight_mean,water_effective_weight_p90,fallback_fraction,low_reliability_water_usage,source_disagreement_fraction
moving_center,9201,S3_v2_local_naive,0.39390750570449606,11059.623113650936,0.5090204022321952,0.47819270077916176,5.9681401837056475e-05,,,0.0,,0.0,0.0
moving_center,9201,S4_v2_reliability_universal,0.3921121663028583,11100.502919530076,0.5086782359653863,0.4767508762845128,3.0393886785279684e-05,0.920984930141698,0.235178590037318,0.6499317490042515,0.0,0.3054566287053457,0.9074104062013346
moving_center,9201,S5_v2_reliability_source_specific,0.3922106091917192,11096.231090415784,0.5088258367220075,0.47684711924098955,3.0393886785279684e-05,0.9209849301416939,0.17776713216623632,0.491404299553319,0.0,0.3099433932677083,0.9025544478050186
moving_center,9202,S0_shortest,0.406118810225823,10950.795041533209,0.5191174646535548,0.4901337406384184,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9202,S1_rain_only,0.3922088762545837,11128.555551019315,0.5071599333982418,0.4748369031983127,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9202,S2_v1_redundant_naive,0.3959239710282709,11043.02913520758,0.509410439294392,0.48045172900117494,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9202,S3_v2_local_naive,0.3959239710282709,11043.02913520758,0.509410439294392,0.48045172900117494,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9202,S4_v2_reliability_universal,0.3932471583637499,11101.44019403405,0.5083963422593065,0.47745072199348265,4.97239973616401e-06,0.9209849301416803,0.23925504880264464,0.6576786608014246,0.0,0.3179472914381204,0.9053069422563511
moving_center,9202,S5_v2_reliability_source_specific,0.39313541940146607,11102.949661154862,0.5080529884733771,0.47684967137433265,4.97239973616401e-06,0.9209849301416839,0.1747003642844305,0.4850980014341702,0.0,0.31734405096573626,0.902046312686446
moving_center,9203,S0_shortest,0.405164855640913,10950.795041533209,0.5174314341423601,0.48921660209934975,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9203,S1_rain_only,0.3910885706972952,11128.555551019315,0.5076274611692204,0.47382694952457266,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9203,S2_v1_redundant_naive,0.3950343285796202,11036.1203240276,0.5090228497746481,0.48030013726698395,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9203,S3_v2_local_naive,0.3950042500549562,11036.644293807743,0.5090228497746481,0.48030013726698395,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9203,S4_v2_reliability_universal,0.3923516198361256,11094.782332325298,0.5087839097838661,0.4774436718602417,4.97239973616401e-06,0.920984930141675,0.23538173147446959,0.650493914436223,0.0,0.3180220921260982,0.9036540276541947
moving_center,9203,S5_v2_reliability_source_specific,0.3922524468969434,11095.341527052742,0.508524677211977,0.4770428804207178,4.97239973616401e-06,0.9209849301416725,0.1716776363381986,0.47401894390812377,0.0,0.3170320543524171,0.8973999817045104
moving_center,9204,S0_shortest,0.4069610688007024,10950.795041533209,0.5192700625235698,0.49163250714774936,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9204,S1_rain_only,0.39013195720701316,11203.364420923224,0.5115544101212205,0.473551933576356,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9204,S2_v1_redundant_naive,0.39647696936676186,11042.515695708993,0.5111716128051309,0.4824751606612374,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9204,S3_v2_local_naive,0.39647696936676186,11042.515695708993,0.5111716128051309,0.4824751606612374,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9204,S4_v2_reliability_universal,0.39347619205162343,11105.179667722556,0.5104283975523849,0.47857954362845784,4.97239973616401e-06,0.9209849301416606,0.23241021114993943,0.6463849273654646,0.0,0.30818521422381245,0.9037960775083037
moving_center,9204,S5_v2_reliability_source_specific,0.3924562429522082,11129.213541120133,0.5106117985905555,0.4769682982461862,4.97239973616401e-06,0.9209849301416477,0.17207130490229572,0.47669901249044533,0.0,0.30977174112315226,0.9032309951156376
moving_center,9205,S0_shortest,0.4060010610805035,10950.795041533209,0.5175271644484479,0.49136990142616777,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9205,S1_rain_only,0.39180835331993674,11128.555551019315,0.5082066927217791,0.4764951321859053,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9205,S2_v1_redundant_naive,0.39554938818391777,11043.553104987723,0.5094496454936319,0.4830800563375965,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9205,S3_v2_local_naive,0.39554938818391777,11043.553104987723,0.5094496454936319,0.4830800563375965,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9205,S4_v2_reliability_universal,0.3926166821623583,11108.877799906102,0.5088490944398928,0.47921460083434564,4.97239973616401e-06,0.9209849301416828,0.23685320212215158,0.6593570053934039,0.0,0.30882292494642616,0.9046061134926742
moving_center,9205,S5_v2_reliability_source_specific,0.3928109643732612,11100.373818941283,0.5086017786446567,0.4791198154922268,4.97239973616401e-06,0.9209849301416808,0.17410488755198206,0.4854739550291611,0.0,0.3090276518600383,0.8977894631103434
moving_center,9206,S0_shortest,0.40583987212181605,10950.795041533209,0.5181751325579222,0.4922169980238879,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9206,S1_rain_only,0.38873102829539724,11203.364420923224,0.5111168306745648,0.47340979144157275,9.005546344550259e-05,,,0.0,,0.0,0.0
moving_center,9206,S2_v1_redundant_naive,0.3940508266914176,11064.524791807677,0.5104733422530258,0.4804330311835835,2.1245078412721887e-05,,,0.0,,0.0,0.0
moving_center,9206,S3_v2_local_naive,0.3940508266914176,11064.524791807677,0.5104733422530258,0.4804330311835835,2.1245078412721887e-05,,,0.0,,0.0,0.0
moving_center,9206,S4_v2_reliability_universal,0.39158283444110176,11118.09551369321,0.5098038776774614,0.4773361784737932,3.333299756764272e-05,0.9209849301416956,0.23726447400516648,0.6492971352775428,0.0,0.3084151661662797,0.9086703184317968
moving_center,9206,S5_v2_reliability_source_specific,0.3913733302991222,11121.450327302413,0.5095466691732933,0.4766461568327249,3.333299756764272e-05,0.9209849301416867,0.17393066737558144,0.48104991318739254,0.0,0.31031783020625925,0.9048026831737176
moving_center,9207,S0_shortest,0.40570485779084936,10950.795041533209,0.5174572528303204,0.4907340405565448,4.032753768235004e-05,,,0.0,,0.0,0.0
moving_center,9207,S1_rain_only,0.39158400598373605,11128.555551019315,0.5096671202105829,0.47585724321741035,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9207,S2_v1_redundant_naive,0.3953349860370021,11042.645701692898,0.5105809242764117,0.48247936873627556,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9207,S3_v2_local_naive,0.39538155611118914,11041.00114286151,0.5105809242764117,0.48247936873627556,4.970914836082796e-06,,,0.0,,0.0,0.0
moving_center,9207,S4_v2_reliability_universal,0.3928647214628416,11092.635181825644,0.5094381039914413,0.4790808277533256,4.97239973616401e-06,0.9209849301416781,0.23792734002797034,0.656439456703401,0.0,0.31426497745574017,0.9040711444234198
moving_center,9207,S5_v2_reliability_source_specific,0.39273841113526026,11094.39676804826,0.5094970980704151,0.4787373926334131,4.97239973616401e-06,0.9209849301416809,0.17601584849173335,0.48575985073522715,0.0,0.31508021951588205,0.8985815423609991
moving_center,9208,S0_shortest,0.4055382406898083,10950.795041533209,0.5187898148209762,0.48985959813105784,0.0002760051818880705,,,0.0,,0.0,0.0
moving_center,9208,S1_rain_only,0.39116241339268965,11128.555551019315,0.508765545551105,0.4749587508098541,3.395206018169757e-05,,,0.0,,0.0,0.0
moving_center,9208,S2_v1_redundant_naive,0.39491689929380364,11043.553104987723,0.5098855467072109,0.48106446802354347,4.347573952120916e-05,,,0.0,,0.0,0.0
moving_center,9208,S3_v2_local_naive,0.39491689929380364,11043.553104987723,0.5098855467072109,0.48106446802354347,4.347573952120916e-05,,,0.0,,0.0,0.0
moving_center,9208,S4_v2_reliability_universal,0.3926185063282312,11096.245586716406,0.5101194131140689,0.47876450564366885,3.3953545081778784e-05,0.9209849301416756,0.2333183654316085,0.6483772494359367,0.0,0.31412633076232443,0.9031912660372488
moving_center,9208,S5_v2_reliability_source_specific,0.3921937621438818,11103.330087826607,0.5100023527597128,0.47776763926204163,3.3953545081778784e-05,0.9209849301416774,0.16899453868641157,0.47370878845279873,0.0,0.3135753344103258,0.8991354832162811
moving_center,9209,S0_shortest,0.4068936285437476,10950.795041533209,0.5211370015520552,0.49337967621506695,0.00040370852780751424,,,0.0,,0.0,0.0
moving_center,9209,S1_rain_only,0.3903190755973532,11203.364420923224,0.5134868992500817,0.4756849781856607,4.96556677159878e-05,,,0.0,,0.0,0.0
moving_center,9209,S2_v1_redundant_naive,0.3969725219063315,11036.755603871468,0.5129765342741962,0.48480669278738026,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9209,S3_v2_local_naive,0.3969725219063315,11036.755603871468,0.5129765342741962,0.48480669278738026,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9209,S4_v2_reliability_universal,0.393124078463634,11121.775988754804,0.513133412000641,0.48009183207718825,1.4188224469432374e-05,0.9209849301416676,0.23848540034139093,0.6588790505686726,0.0,0.3173020153298911,0.9078289190497266
moving_center,9209,S5_v2_reliability_source_specific,0.3928155863872065,11127.756122123556,0.5131723373302256,0.479735077199312,1.4188224469432374e-05,0.9209849301416415,0.17483198463910962,0.4798592015131347,0.0,0.3160207543213508,0.9041702688316302
moving_center,9210,S0_shortest,0.4063898467957862,10950.795041533209,0.5196930891271218,0.49319570738764695,0.00040370852780751424,,,0.0,,0.0,0.0
moving_center,9210,S1_rain_only,0.38956845518688815,11203.364420923224,0.5107708761134925,0.47422600306693796,4.96556677159878e-05,,,0.0,,0.0,0.0
moving_center,9210,S2_v1_redundant_naive,0.3960517631562738,11043.553104987723,0.5123460892415651,0.48453608936176235,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9210,S3_v2_local_naive,0.3960517631562738,11043.553104987723,0.5123460892415651,0.48453608936176235,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9210,S4_v2_reliability_universal,0.3920581682208907,11135.264591004357,0.5116045350408134,0.4787770825131789,1.4188224469432374e-05,0.9209849301416815,0.23420139493220757,0.6538068907892375,0.0,0.31095830535161106,0.9099411543591817
moving_center,9210,S5_v2_reliability_source_specific,0.3918088683703082,11135.657767917863,0.5110968322959284,0.47774734131384405,1.4188224469432374e-05,0.920984930141665,0.17122254237750562,0.48099925877874244,0.0,0.310911769758312,0.9036172712009735
moving_center,9211,S0_shortest,0.4063829164484136,10950.795041533209,0.5184084406870154,0.48922705871550015,0.00040370852780751424,,,0.0,,0.0,0.0
moving_center,9211,S1_rain_only,0.3923073506400161,11128.555551019315,0.5074302484830413,0.4746980052028311,4.96556677159878e-05,,,0.0,,0.0,0.0
moving_center,9211,S2_v1_redundant_naive,0.39603907855137616,11040.825472529685,0.5093059898448903,0.48040353229742233,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9211,S3_v2_local_naive,0.39603907855137616,11040.825472529685,0.5093059898448903,0.48040353229742233,5.934615992146497e-05,,,0.0,,0.0,0.0
moving_center,9211,S4_v2_reliability_universal,0.39358997222955083,11090.80825958005,0.5091360593676951,0.4777655865699389,1.4188224469432374e-05,0.9209849301416844,0.23254658690773264,0.6536901262087752,0.0,0.3054393627898056,0.9006224261344717
moving_center,9211,S5_v2_reliability_source_specific,0.3932584214363463,11095.3107748825,0.5083802153915373,0.47704575681188577,1.4188224469432374e-05,0.9209849301416766,0.17254612297264577,0.4879097605488363,0.0,0.3075101511831226,0.8960549073103918
moving_center,9212,S0_shortest,0.40543404158162755,10950.795041533209,0.5181473145729562,0.489030125219008,0.0002760051818880705,,,0.0,,0.0,0.0
moving_center,9212,S1_rain_only,0.388940580331439,11203.364420923224,0.5090481813343167,0.472487803110946,3.395206018169757e-05,,,0.0,,0.0,0.0
moving_center,9212,S2_v1_redundant_naive,0.39563985196263635,11032.983558359545,0.5094491827960494,0.48089733226934095,4.354424078200094e-05,,,0.0,,0.0,0.0
moving_center,9212,S3_v2_local_naive,0.39563985196263635,11032.983558359545,0.5094491827960494,0.48089733226934095,4.354424078200094e-05,,,0.0,,0.0,0.0
moving_center,9212,S4_v2_reliability_universal,0.39284935535055737,11096.426022888141,0.5094385322788919,0.47824825485136335,3.3953545081778784e-05,0.9209849301416682,0.23472879378043007,0.6491492018387884,0.0,0.31007226756346673,0.9068288117978371
moving_center,9212,S5_v2_reliability_source_specific,0.39171407141138614,11123.952733821208,0.509410854012374,0.4766945761713398,3.3953545081778784e-05,0.9209849301416533,0.17285898189842952,0.48062927637865077,0.0,0.3094639412795539,0.9057287550778196
anisotropic_band,9201,S6_perfect_water_v2,0.45706310524585214,11011.094521570267,0.6332247311829489,0.5981519655740379,0.07231749010193989,0.9999999999950746,3.0,3.0,0.0,0.0,0.9366589075631542
anisotropic_band,9202,S6_perfect_water_v2,0.4580414652891437,11004.837626042756,0.6311313293340586,0.5955519739282144,0.0806683192676835,0.9999999999950832,3.0,3.0,0.0,0.0,0.9314883614805984
anisotropic_band,9203,S6_perfect_water_v2,0.4586457465418173,11004.837626042756,0.6308674517752993,0.5992915847723443,0.08214161785431733,0.9999999999950832,3.0,3.0,0.0,0.0,0.9382975579690047
anisotropic_band,9204,S6_perfect_water_v2,0.45849906266013296,11011.370169615806,0.6350214882828252,0.5988681609092441,0.07265819098810532,0.9999999999950745,3.0,3.0,0.0,0.0,0.9332417087563741
anisotropic_band,9205,S6_perfect_water_v2,0.45825730279146254,11004.561977997217,0.6325357199600716,0.5991193374668028,0.0823771404406039,0.9999999999950832,3.0,3.0,0.0,0.0,0.9360747287726495
anisotropic_band,9206,S6_perfect_water_v2,0.46000163927911286,10992.296294439831,0.6304916677199683,0.5967214463340508,0.08086979108620694,0.9999999999951313,3.0,3.0,0.0,0.0,0.9336903846953918
anisotropic_band,9207,S6_perfect_water_v2,0.4601020350107554,11000.370219756076,0.6327807256170883,0.5987539137795055,0.0823771404406039,0.9999999999950885,3.0,3.0,0.0,0.0,0.934790688768167
anisotropic_band,9208,S6_perfect_water_v2,0.46064504366707193,10991.524386277832,0.633737305355515,0.5983636128596218,0.08237756405128527,0.999999999995134,3.0,3.0,0.0,0.0,0.934239848931349
anisotropic_band,9209,S6_perfect_water_v2,0.45989152706022807,11004.837626042756,0.6314531688046131,0.5979678499240303,0.08311365545346744,0.9999999999950832,3.0,3.0,0.0,0.0,0.9295862003198926
anisotropic_band,9210,S6_perfect_water_v2,0.4582131912603053,11004.561977997217,0.6323995938755865,0.6012908093119532,0.08245330151310058,0.9999999999950832,3.0,3.0,0.0,0.0,0.9347020396319745
anisotropic_band,9211,S6_perfect_water_v2,0.45747734585514266,11011.094521570267,0.6310920165352005,0.5986781597744053,0.07390873022980265,0.9999999999950746,3.0,3.0,0.0,0.0,0.9362409609847946
anisotropic_band,9212,S6_perfect_water_v2,0.4578237635809106,11004.561977997217,0.6316869226106276,0.5967524539183888,0.08225668909457297,0.9999999999950832,3.0,3.0,0.0,0.0,0.933962318643321
dual_center,9201,S6_perfect_water_v2,0.46001132653240584,11091.539228369951,0.6025413178039021,0.5698049760514292,0.0769924194192296,0.9999999999949974,3.0,3.0,0.0,0.0,0.8909027946735071
dual_center,9202,S6_perfect_water_v2,0.4622178909450082,11083.423470811844,0.6033120815527144,0.5696967913922709,0.07876934253426511,0.9999999999950432,3.0,3.0,0.0,0.0,0.9040921184248788
dual_center,9203,S6_perfect_water_v2,0.45800378358253485,11095.76258918299,0.6034328546218267,0.5688485083156318,0.07899259154027465,0.9999999999949922,3.0,3.0,0.0,0.0,0.8916315981956187
dual_center,9204,S6_perfect_water_v2,0.46216507533394185,11078.960547834113,0.6025837472534334,0.5697074606634593,0.08083273810872202,0.9999999999950566,3.0,3.0,0.0,0.0,0.9051676808136887
dual_center,9205,S6_perfect_water_v2,0.45903039556362113,11095.76258918299,0.6038005817659524,0.5687438788563609,0.07929374639486239,0.9999999999949922,3.0,3.0,0.0,0.0,0.8824460213499985
dual_center,9206,S6_perfect_water_v2,0.458101224277525,11095.76258918299,0.6016956516418822,0.566455034980606,0.07922493784203902,0.9999999999949922,3.0,3.0,0.0,0.0,0.89610798873963
dual_center,9207,S6_perfect_water_v2,0.4586325690860373,11095.76258918299,0.6025183279036852,0.569295777852744,0.07790659810632608,0.9999999999949922,3.0,3.0,0.0,0.0,0.891375201665366
dual_center,9208,S6_perfect_water_v2,0.4632096856411333,11079.231712570701,0.6029500357192669,0.5703129732070216,0.07800270064634073,0.9999999999950485,3.0,3.0,0.0,0.0,0.9058566740981039
dual_center,9209,S6_perfect_water_v2,0.4580441179920382,11095.76258918299,0.6006224250795792,0.5672051922867385,0.07790219154528447,0.9999999999949922,3.0,3.0,0.0,0.0,0.8966407914118015
dual_center,9210,S6_perfect_water_v2,0.45712111247634724,11095.76258918299,0.6003101357444526,0.5666564591432692,0.0724557486450561,0.9999999999949922,3.0,3.0,0.0,0.0,0.8979131726765981
dual_center,9211,S6_perfect_water_v2,0.4580860326703842,11095.76258918299,0.6023653308600259,0.567092865368516,0.07991017010950388,0.9999999999949922,3.0,3.0,0.0,0.0,0.8844447926505823
dual_center,9212,S6_perfect_water_v2,0.45846923887024027,11091.57083094185,0.6019706666984013,0.5679084339905067,0.07692008758632148,0.9999999999949976,3.0,3.0,0.0,0.0,0.895160887443756
moving_center,9201,S6_perfect_water_v2,0.39613874240422964,10986.615424880145,0.5099119288658599,0.4815549003836101,4.032753768235004e-05,0.9999999999950356,2.9999999999999996,3.0,0.0,0.0,0.9961123860804636
moving_center,9202,S6_perfect_water_v2,0.39678551020433206,10989.916557637145,0.5104809945054366,0.48139374245119915,4.032753768235004e-05,0.9999999999950222,2.9999999999999996,3.0,0.0,0.0,0.9946530279792054
moving_center,9203,S6_perfect_water_v2,0.39587253885321805,10990.896349872879,0.5103642912740954,0.4814269777651382,4.032753768235004e-05,0.9999999999950443,2.9999999999999996,3.0,0.0,0.0,0.9961125394140166
moving_center,9204,S6_perfect_water_v2,0.39756191988507844,10990.896349872879,0.511608625164831,0.48361007495111513,4.032753768235004e-05,0.9999999999950443,2.9999999999999996,3.0,0.0,0.0,0.996703608677824
moving_center,9205,S6_perfect_water_v2,0.3967287907884421,10990.896349872879,0.5096049577046354,0.4843699904416833,4.032753768235004e-05,0.9999999999950443,2.9999999999999996,3.0,0.0,0.0,0.9961125394140166
moving_center,9206,S6_perfect_water_v2,0.39633734378942204,10990.896349872879,0.5100825351615239,0.48408977905268963,4.032753768235004e-05,0.9999999999950443,2.9999999999999996,3.0,0.0,0.0,0.9970797948613036
moving_center,9207,S6_perfect_water_v2,0.39603636279536936,10995.08810811402,0.5103393247312843,0.48329201808797706,4.032753768235004e-05,0.999999999995039,2.9999999999999996,3.0,0.0,0.0,0.9961125394140166
moving_center,9208,S6_perfect_water_v2,0.3956781959187231,10995.08810811402,0.510617883640347,0.48204211643347317,4.032753768235004e-05,0.999999999995039,2.9999999999999996,3.0,0.0,0.0,0.9961125394140166
moving_center,9209,S6_perfect_water_v2,0.39819626545460085,10980.415231330007,0.5137166227693872,0.4853813163184539,4.032753768235004e-05,0.9999999999950306,2.9999999999999996,3.0,0.0,0.0,0.9946530279792054
moving_center,9210,S6_perfect_water_v2,0.39700956014827743,10991.219462884406,0.5124705051282097,0.48513623093760094,4.032753768235004e-05,0.9999999999950211,2.9999999999999996,3.0,0.0,0.0,0.9948925171169882
moving_center,9211,S6_perfect_water_v2,0.39708710248907425,10990.098299027948,0.5109044050394722,0.48154058726760035,4.032753768235004e-05,0.9999999999950273,2.9999999999999996,3.0,0.0,0.0,0.9964039056895331
moving_center,9212,S6_perfect_water_v2,0.39647428830329334,10985.724799396003,0.511174799530985,0.481193640423927,4.032753768235004e-05,0.9999999999950275,2.9999999999999996,3.0,0.0,0.0,0.994889338368222
