u,v,key,rain,static,water,local,residual
8589396298,13914681256,0,0.03178228837690964,0.40152811357674334,0.32327064871788025,0.5349186405033061,0.21071316052116942
13914681256,8589396298,0,0.03178228837690964,0.40152811357674334,0.32327064871788025,0.5349186405033061,0.21071316052116942
13948158706,13948129447,0,0.026912875341344823,0.4559876642497081,0.3232429623603821,0.4788402930011228,0.21068547416367125
13948129447,13948158706,0,0.026912875341344823,0.4559876642497081,0.3232429623603821,0.4788402930011228,0.21068547416367125
13444796343,8338346366,0,0.026912875341344823,0.4559876642497081,0.323207288980484,0.47959774724197546,0.21064980078377318
8338346366,13444796343,0,0.026912875341344823,0.4559876642497081,0.323207288980484,0.47959774724197546,0.21064980078377318
13444796343,13948158706,0,0.026912875341344823,0.4559876642497081,0.3231726288795471,0.4791343634711009,0.2106151406828363
13948158706,13444796343,0,0.026912875341344823,0.4559876642497081,0.3231726288795471,0.4791343634711009,0.2106151406828363
4325010797,4325010806,0,0.030231753515290165,0.4346228283964536,0.32260021567344666,0.5201705608725873,0.21004272747673583
4325010806,4325010797,0,0.030231753515290165,0.4346228283964536,0.32260021567344666,0.5201705608725873,0.21004272747673583
9422950952,9422950949,0,0.0323699285992405,0.45725182988404994,0.3225097358226776,0.48412465023436524,0.2099522476259668
9422950949,9422950952,0,0.0323699285992405,0.45725182988404994,0.3225097358226776,0.48412465023436524,0.2099522476259668
7977056074,4027293759,0,0.08940128533811324,0.4029405510602003,0.3222975730895996,0.9872747687536759,0.20974008489288878
6942405236,6942405235,0,0.036141979662552295,0.3060038270861972,0.3798854351043701,0.5772113208219716,0.20968406579329651
6942405235,6942405236,0,0.036141979662552295,0.3060038270861972,0.3798854351043701,0.5772113208219716,0.20968406579329651
6942405235,6942405232,0,0.036141979662552295,0.3060038270861972,0.379840612411499,0.5763647543174891,0.20963924310042542
6942405232,6942405235,0,0.036141979662552295,0.3060038270861972,0.379840612411499,0.5763647543174891,0.20963924310042542
6942405232,6942405231,0,0.036141979662552295,0.3060038270861972,0.3798205554485321,0.5756162113029996,0.2096191861374585
6942405231,6942405232,0,0.036141979662552295,0.3060038270861972,0.3798205554485321,0.5756162113029996,0.2096191861374585
9393473353,9393473355,0,0.08940128533811324,0.3224758050533131,0.3795035481452942,0.9845702115525139,0.2093021788342206
9393473355,9393473353,0,0.08940128533811324,0.3224758050533131,0.3795035481452942,0.9845702115525139,0.2093021788342206
13942573433,2699550407,0,0.047784481698088396,0.42575973112286325,0.3215908408164978,0.6773334046231443,0.20903335261978698
2428797669,5178935595,0,0.025687374987486956,0.4053396474110619,0.3215053677558899,0.4238045589834073,0.20894787955917907
5178935595,2428797669,0,0.025687374987486956,0.4053396474110619,0.3215053677558899,0.4238045589834073,0.20894787955917907
8485193626,8485193553,0,0.0323699285992405,0.4218715751236529,0.32120490074157715,0.5202062057780392,0.20864741254486632
8485193553,8485193626,0,0.0323699285992405,0.4218715751236529,0.32120490074157715,0.5202062057780392,0.20864741254486632
8408716847,5358077842,0,0.030231753515290165,0.45600088312779563,0.32011762261390686,0.5003341709886114,0.20756013441719603
5358077842,8408716847,0,0.030231753515290165,0.45600088312779563,0.32011762261390686,0.5003341709886114,0.20756013441719603
4848372912,5771506781,0,0.06319453063688193,0.2782464238911917,0.3772129714488983,0.7510604359371936,0.2070116021378247
5771506781,4848372912,0,0.06319453063688193,0.2782464238911917,0.3772129714488983,0.7510604359371936,0.2070116021378247
1116415353,2959075437,0,0.0711355793737107,0.44188891783274165,0.31932127475738525,0.6261384091678697,0.20676378656067443
4848372874,4848372763,0,0.06319453063688193,0.24965445150983953,0.3766094148159027,0.7796209164305191,0.2064080455048291
4848372763,4848372874,0,0.06319453063688193,0.24965445150983953,0.3766094148159027,0.7796209164305191,0.2064080455048291
5771506826,4848372764,0,0.06319453063688193,0.25282534810089907,0.3764835298061371,0.775860378905345,0.20628216049506348
4848372764,5771506826,0,0.06319453063688193,0.25282534810089907,0.3764835298061371,0.775860378905345,0.20628216049506348
8285753073,1116415353,0,0.0711355793737107,0.3950278083930989,0.37637364864349365,0.6214778377800353,0.20617227933242005
4848372912,4848372642,0,0.06319453063688193,0.26745869078250817,0.3755044937133789,0.7540991641269672,0.2053031244023053
4848372642,4848372912,0,0.06319453063688193,0.26745869078250817,0.3755044937133789,0.7540991641269672,0.2053031244023053
8591803539,8591803540,0,0.026912875341344823,0.4639639871782629,0.3171283006668091,0.4737787164269547,0.20457081247009826
8591803540,8591803539,0,0.026912875341344823,0.4639639871782629,0.3171283006668091,0.4737787164269547,0.20457081247009826
9470754974,9470754957,0,0.025687374987486956,0.4463574505153192,0.316974014043808,0.43847243757685933,0.20441652584709716
9470754957,9470754974,0,0.025687374987486956,0.4463574505153192,0.316974014043808,0.43847243757685933,0.20441652584709716
2528898676,2943670267,0,0.07576126334951425,0.31497993496586213,0.37439265847206116,0.7925243722041028,0.20419128916098755
2943670267,2528898676,0,0.07576126334951425,0.31497993496586213,0.37439265847206116,0.7925243722041028,0.20419128916098755
4848372642,5771506781,0,0.06319453063688193,0.2645760794848481,0.37431174516677856,0.7519961147053057,0.20411037585570496
5771506781,4848372642,0,0.06319453063688193,0.2645760794848481,0.37431174516677856,0.7519961147053057,0.20411037585570496
13390679456,13390679458,0,0.0711355793737107,0.4459082543142045,0.31666406989097595,0.6343055481295335,0.20410658169426513
13390679458,13390679456,0,0.0711355793737107,0.4459082543142045,0.31666406989097595,0.6343055481295335,0.20410658169426513
2550463263,2550463148,1,0.2675039097909218,0.40546865364054224,0.3829484283924103,0.772349355718334,0.20366349424068247
2550463148,2550463263,1,0.2675039097909218,0.40546865364054224,0.3829484283924103,0.772349355718334,0.20366349424068247
13390285485,13390285486,0,0.16563181955499845,0.25450434548694684,0.4090515375137329,0.823063144950008,0.20360857621664366
13390285486,13390285485,0,0.16563181955499845,0.25450434548694684,0.4090515375137329,0.823063144950008,0.20360857621664366
10964963004,13390709845,0,0.03293033500868643,0.46314014062643116,0.3161306083202362,0.5021698836193838,0.20357312012352538
13390709845,10964963004,0,0.03293033500868643,0.46314014062643116,0.3161306083202362,0.5021698836193838,0.20357312012352538
8349563498,8349563594,0,0.025687374987486956,0.43130205041874914,0.31572121381759644,0.417825126093853,0.2031637256208856
8349563594,8349563498,0,0.025687374987486956,0.43130205041874914,0.31572121381759644,0.417825126093853,0.2031637256208856
8485193526,8485193530,0,0.044969250680825704,0.35905517115529206,0.37334415316581726,0.5254192732003778,0.20314278385474366
8485193530,8485193526,0,0.044969250680825704,0.35905517115529206,0.37334415316581726,0.5254192732003778,0.20314278385474366
5177210666,8349563498,0,0.025687374987486956,0.43130205041874914,0.3156192898750305,0.4176469015665936,0.2030618016783197
8349563498,5177210666,0,0.025687374987486956,0.43130205041874914,0.3156192898750305,0.4176469015665936,0.2030618016783197
8349563497,5177210666,0,0.025687374987486956,0.43130205041874914,0.31539878249168396,0.41689835855210394,0.20284129429497313
5177210666,8349563497,0,0.025687374987486956,0.43130205041874914,0.31539878249168396,0.41689835855210394,0.20284129429497313
5358077841,8408716847,0,0.030231753515290165,0.46604559412571167,0.31495201587677,0.4999688107077296,0.2023945276800592
8408716847,5358077841,0,0.030231753515290165,0.46604559412571167,0.31495201587677,0.4999688107077296,0.2023945276800592
2184437899,2528898696,0,0.028741036143862687,0.4033677266417798,0.31494078040122986,0.6627234490010515,0.20238329220451903
2528898696,2184437899,0,0.028741036143862687,0.4033677266417798,0.31494078040122986,0.6627234490010515,0.20238329220451903
2217511551,8408716847,0,0.030231753515290165,0.46604559412571167,0.31489095091819763,0.49995098825500367,0.2023334627214868
8408716847,2217511551,0,0.030231753515290165,0.46604559412571167,0.31489095091819763,0.49995098825500367,0.2023334627214868
4848372642,5771506825,0,0.06319453063688193,0.25018002441018833,0.3723152279853821,0.7571289810903776,0.20211385867430848
5771506825,4848372642,0,0.06319453063688193,0.25018002441018833,0.3723152279853821,0.7571289810903776,0.20211385867430848
3890290863,8485193697,0,0.044969250680825704,0.433797437141637,0.3144361972808838,0.5382692616157836,0.20187870908417296
8485193697,3890290863,0,0.044969250680825704,0.433797437141637,0.3144361972808838,0.5382692616157836,0.20187870908417296
8338346356,8338346366,0,0.031750522891462664,0.47302152493162386,0.3144277334213257,0.48450783296797306,0.20187024522461486
8338346366,8338346356,0,0.031750522891462664,0.47302152493162386,0.3144277334213257,0.48450783296797306,0.20187024522461486
7510401662,2756922916,0,0.14223992021235796,0.25606998488733757,0.4072664678096771,0.7845844695146946,0.20182350651258787
2756922916,7510401662,0,0.14223992021235796,0.25606998488733757,0.4072664678096771,0.7845844695146946,0.20182350651258787
8488210071,8485193531,0,0.036926437861631446,0.3409345443715881,0.37193605303764343,0.5092453973515835,0.20173468372656983
8485193531,8488210071,0,0.036926437861631446,0.3409345443715881,0.37193605303764343,0.5092453973515835,0.20173468372656983
5903376055,1116457378,0,0.0711355793737107,0.4489577698003673,0.3142520785331726,0.6339312766222888,0.20169459033646178
1116457378,5903376055,0,0.0711355793737107,0.4489577698003673,0.3142520785331726,0.6339312766222888,0.20169459033646178
2550320454,2552456950,0,0.14103919355874256,0.27890958446434483,0.4069652855396271,0.7177057156605892,0.20152232424253783
2552456950,2550320454,0,0.14103919355874256,0.27890958446434483,0.4069652855396271,0.7177057156605892,0.20152232424253783
5430452891,5430452903,0,0.026912875341344823,0.45961905002797754,0.31402379274368286,0.4714172414407671,0.20146630454697204
5430452903,5430452891,0,0.026912875341344823,0.45961905002797754,0.31402379274368286,0.4714172414407671,0.20146630454697204
10969046220,10969046240,0,0.19061853329286513,0.3243405118855276,0.4066743850708008,0.8083150653192892,0.20123142377371153
10969046240,10969046220,0,0.19061853329286513,0.3243405118855276,0.4066743850708008,0.8083150653192892,0.20123142377371153
12092206289,12092206290,0,0.03644289352162602,0.44012154530117364,0.3134901821613312,0.8215482364683028,0.20093269396462035
12092206290,12092206289,0,0.03644289352162602,0.44012154530117364,0.3134901821613312,0.8215482364683028,0.20093269396462035
