case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
worse,1570579960,8349563592,0,0.687561834224007,0.06828398,0.37815900882320386,0.013656797,0.7277159596532721,0.6178106301402168,38.434813854276676,True,False,31.0,32.0,1.0
worse,1927149696,10074427309,0,0.49261692425116027,0.12741375,0.2709393083381382,0.02548275,0.6341197872717395,0.5496687810089202,124.58330797093531,False,True,75.0,71.0,-4.0
worse,1927153426,2407726300,0,0.7605869818253357,0.11733267,0.41832284000393466,0.023466533,0.7917355488633369,0.6793350685715058,136.7034915191992,False,True,10.0,10.0,0.0
worse,1932007699,278221801,0,0.8548726814543413,0.11246354,0.4701799747998877,0.022492709,0.7074945805287148,0.6083227406620803,187.39884890847102,False,True,41.0,39.0,-2.0
worse,1932007728,1932007773,0,0.8548726814543413,0.10642526,0.4701799747998877,0.021285053,0.8282272579442849,0.7079269254515064,633.4811086011516,False,True,1.0,1.0,0.0
worse,1932007773,1932007699,0,0.8548726814543413,0.10816632,0.4701799747998877,0.021633266,0.776014361037225,0.6647063545497014,633.8459863936101,False,True,14.0,14.0,0.0
worse,1981097744,1927149696,0,0.49261692425116027,0.12426106,0.2709393083381382,0.024852213,0.5707872129147007,0.49636618724008025,1196.2252708634057,False,True,90.0,89.0,-1.0
worse,2184499121,2402273641,0,0.7634243645747211,0.12560098,0.4198834005160966,0.025120197,0.7933564778203872,0.6820638946390075,46.332820422220706,True,False,8.0,8.0,0.0
worse,2184499122,13310969897,0,0.7634243645747211,0.16175649,0.4198834005160966,0.032351296,0.609630378363726,0.5349847295865395,24.78035163285437,True,False,80.0,78.0,-2.0
worse,2184499128,1236299315,0,0.7634243645747211,0.12300278,0.4198834005160966,0.024600556,0.6669448313904086,0.5762878232360118,834.171980377785,True,False,56.0,56.0,0.0
worse,2297481796,9105636736,0,0.8146527745336625,0.091261216,0.4480590259935144,0.018252244,0.8093744268559211,0.6896888916312649,496.6954710740005,False,True,2.0,2.0,0.0
worse,2297481839,8349563474,0,0.687561834224007,0.068545826,0.37815900882320386,0.013709165,0.6459729710605661,0.5497351135137114,39.65362606343657,True,False,69.0,70.0,1.0
worse,2297484475,6897212455,0,0.687561834224007,0.06663688,0.37815900882320386,0.013327377,0.747403785743392,0.6339426352398896,44.66074967664911,True,False,23.0,25.0,2.0
worse,2299600479,2401173527,0,0.8146527745336625,0.08592849,0.4480590259935144,0.0171857,0.7149075302246595,0.6100776905618926,674.3207932672946,False,True,35.0,37.0,2.0
worse,2299600559,2297481796,0,0.8146527745336625,0.08831464,0.4480590259935144,0.017662928,0.8032407305883043,0.6840863817472154,610.4610257886803,False,True,3.0,6.0,3.0
worse,2299613319,1116448402,0,0.687561834224007,0.066428244,0.37815900882320386,0.013285649,0.7471109021266102,0.6336637924578289,728.5850885437616,True,False,25.0,27.0,2.0
worse,2366041135,2366041141,0,0.27939167460586145,0.111092985,0.1536654210332238,0.022218598,0.42998655339505387,0.37683762527527176,120.00360396011438,True,False,136.0,129.0,-7.0
worse,2366041141,6699848994,0,0.27939167460586145,0.09885568,0.1536654210332238,0.019771136,0.4608021545091171,0.40047774237716355,631.8013948576192,True,False,124.0,122.0,-2.0
worse,2366041164,2366041135,0,0.23510544485201787,0.08701585,0.12930799466860984,0.01740317,0.47026481185637353,0.40638998526899717,819.6873163449717,True,False,123.0,121.0,-2.0
worse,2366078546,277663457,0,0.27939167460586145,0.08877827,0.1536654210332238,0.017755656,0.435070799416978,0.37735537822600773,127.20351909513114,True,False,132.0,128.0,-4.0
worse,2366078561,2366078584,0,0.27939167460586145,0.09418841,0.1536654210332238,0.018837681,0.4705646190792282,0.4078352504099375,374.6103629340129,True,False,122.0,119.0,-3.0
worse,2366078584,2366078546,0,0.27939167460586145,0.088264585,0.1536654210332238,0.017652918,0.4114753462407289,0.35760688595749424,43.76098579818079,True,False,142.0,139.0,-3.0
worse,2397987743,2184499128,0,0.7529578471791151,0.12593058,0.4141268159485133,0.025186116,0.6528986972534649,0.5650706772973134,434.62825182169,True,False,63.0,62.0,-1.0
worse,2398034837,4805962870,0,0.2894268323158654,0.0242783,0.15918475777372598,0.0048556603,0.5422691509631705,0.45593734244981016,448.8102127738532,True,True,94.0,97.0,3.0
worse,2400181211,2400181213,0,0.8146527745336625,0.087256365,0.4480590259935144,0.017451273,0.704960057825958,0.6020094422756925,103.09713065708914,False,True,43.0,42.0,-1.0
worse,2400181213,2401173522,0,0.8146527745336625,0.08495842,0.4480590259935144,0.016991684,0.7154197604177626,0.6103428702154285,263.1923208633675,False,True,33.0,35.0,2.0
worse,2401173522,11235672142,0,0.8146527745336625,0.086442955,0.4480590259935144,0.017288592,0.7105554021349888,0.60653666091887,75.6387449073659,False,True,38.0,40.0,2.0
worse,2401173527,2401173537,0,0.8146527745336625,0.09124422,0.4480590259935144,0.018248845,0.7147640223384559,0.6108440554043204,429.2680209780462,False,True,36.0,34.0,-2.0
worse,2401173537,2400181211,0,0.8146527745336625,0.089287855,0.4480590259935144,0.017857572,0.69744362909491,0.5960843333676055,45.90687916172213,False,True,44.0,48.0,4.0
worse,2402254246,6261201167,0,0.18334099630534223,0.017718494,0.10083754796793823,0.003543699,0.48497973971085406,0.40710286541545276,46.78129417656805,True,True,118.0,120.0,2.0
worse,2402263661,1116448608,0,0.2894268323158654,0.024668653,0.15918475777372598,0.0049337307,0.5391919938880693,0.4534381036674389,40.19966740290067,True,True,96.0,99.0,3.0
worse,2402273641,9629031614,0,0.7634243645747211,0.12495449,0.4198834005160966,0.0249909,0.7959561761870004,0.6841225621314527,47.588858718430984,True,False,7.0,5.0,-2.0
worse,2407726260,279077746,0,0.7605869818253357,0.115621276,0.41832284000393466,0.023124255,0.8031256462754127,0.6885415845961469,68.6973559979127,False,True,4.0,3.0,-1.0
worse,2407726300,2407726260,0,0.7605869818253357,0.11649718,0.41832284000393466,0.023299437,0.7985926285009711,0.6849100539768015,73.34282635085371,False,True,5.0,4.0,-1.0
worse,2408476446,1116448484,0,0.3898037455592823,0.03278643,0.2143920600576053,0.006557286,0.532074680849267,0.44885997219578505,451.37126236015564,False,True,101.0,103.0,2.0
worse,2409714543,278376546,0,0.2894268323158654,0.025759917,0.15918475777372598,0.0051519834,0.5114343673656392,0.43048862559679546,317.59263045802265,True,True,111.0,111.0,0.0
worse,2409714565,6261201162,0,0.18334099630534223,0.017743984,0.10083754796793823,0.003548797,0.4586815670679594,0.3851919699295184,886.4762063295054,True,True,126.0,127.0,1.0
worse,2428797668,2428797738,0,0.8146527745336625,0.095034026,0.4480590259935144,0.019006805,0.7133795718241556,0.6103219807883785,241.97793354741066,True,False,37.0,36.0,-1.0
worse,2428797669,5178935595,0,0.687561834224007,0.0787795,0.37815900882320386,0.015755901,0.5873270047594058,0.5025690879166911,269.5718466240091,True,False,86.0,87.0,1.0
worse,2428797737,2428797669,0,0.7498539404763831,0.082618535,0.41241966726201074,0.016523708,0.680959806514909,0.5812362611899196,582.0557841396554,True,False,52.0,53.0,1.0
worse,2428797738,2428797737,0,0.8146527745336625,0.093105,0.4480590259935144,0.018621001,0.7428482420049175,0.6345577022103853,171.45051365440813,True,False,26.0,23.0,-3.0
worse,2428799189,2428801101,0,0.687561834224007,0.0640019,0.37815900882320386,0.012800381,0.6499298166139378,0.5522751643345963,24.899902221704195,True,False,65.0,68.0,3.0
worse,2428799199,2428801100,0,0.687561834224007,0.06516804,0.37815900882320386,0.013033608,0.6429523291249495,0.5466549472725575,132.98832913855586,True,False,72.0,74.0,2.0
worse,2428799206,2428799199,0,0.687561834224007,0.065524966,0.37815900882320386,0.013104993,0.6426186280902998,0.5464363509960288,134.68163295032838,True,False,73.0,75.0,2.0
worse,2428801100,11974672646,0,0.687561834224007,0.06495457,0.37815900882320386,0.012990914,0.643024019324565,0.5466791113414566,15.931117213111804,True,False,71.0,73.0,2.0
worse,2428801101,5177210666,0,0.687561834224007,0.07120416,0.37815900882320386,0.014240833,0.6195628408956342,0.5281697279353782,224.23248344490088,True,False,78.0,79.0,1.0
worse,2463804368,6444896648,0,0.047420433756749224,0.02829203,0.026081238566212077,0.0056584063,0.38634774867558547,0.3266717955789969,735.7596001399738,True,False,155.0,154.0,-1.0
worse,2500394905,12483533636,0,0.047420433756749224,0.028103126,0.026081238566212077,0.0056206253,0.39305049364758543,0.33222593240848025,170.1698440571272,True,False,148.0,149.0,1.0
worse,2537806912,5444681418,0,0.18334099630534223,0.017724814,0.10083754796793823,0.0035449627,0.4879830108195694,0.40960664466521407,36.57963134454823,True,True,117.0,118.0,1.0
worse,2537806920,5504300011,0,0.03625802082324096,0.010616015,0.01994191145278253,0.002123203,0.4123311928348005,0.3453786631475936,39.36817465213674,True,True,140.0,142.0,2.0
worse,2699955983,5999844181,0,0.49261692425116027,0.12657744,0.2709393083381382,0.025315488,0.6464619239272402,0.559814509426697,568.309723202152,False,True,68.0,64.0,-4.0
worse,2699956003,11262736358,0,0.09907813375680274,0.056026317,0.05449297356624151,0.011205263,0.4097116440332056,0.3507640895575385,174.49448416306342,False,True,144.0,141.0,-3.0
worse,2701105231,2701105309,0,0.38588743472867615,0.101887345,0.2122380891007719,0.02037747,0.4779635415068321,0.41528417547469776,991.4957031095629,True,False,119.0,113.0,-6.0
worse,2701105309,277049979,0,0.6447517656776016,0.12615174,0.35461347112268093,0.025230348,0.667729755379627,0.5774667529081883,404.648826857115,True,False,55.0,55.0,0.0
worse,2702591034,2701105231,0,0.27939167460586145,0.10324639,0.1536654210332238,0.020649279,0.33243082071106045,0.294233415729142,93.84490146180278,True,False,166.0,165.0,-1.0
worse,2708566157,11196049687,0,0.03450756837307632,0.021426309,0.018979162605191977,0.004285262,0.35273987909669613,0.29752095073059975,144.66278195738568,True,True,164.0,164.0,0.0
worse,2958627171,2958627212,0,0.7605869818253357,0.11606653,0.41832284000393466,0.023213306,0.748487169777483,0.6430837298723809,631.3480988751385,False,True,22.0,21.0,-1.0
worse,2958627176,1932007728,0,0.8548726814543413,0.109062254,0.4701799747998877,0.021812452,0.7294907410060995,0.6260859932432268,365.845265226392,False,True,30.0,29.0,-1.0
worse,2958627212,2958627176,0,0.7823185559136325,0.11546029,0.43027520575249795,0.02309206,0.693652392637472,0.5972870424487033,967.4465763642611,False,True,45.0,45.0,0.0
worse,4802241932,5178935334,0,0.2894268323158654,0.024536379,0.15918475777372598,0.004907276,0.435813544604369,0.36726735028391744,27.20013942793162,True,False,131.0,137.0,6.0
