case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
equal,1116503122,2753438515,0,0.050159737158591414,0.01118342,0.027587855437225278,0.002236684,0.39322408018277544,0.32955063685167546,100.52857880937454,True,True,80.0,82.0,2.0
equal,1116503150,9906911275,0,0.050159737158591414,0.01118957,0.027587855437225278,0.002237914,0.41414414207135175,0.3469850466793158,25.94122689467499,True,True,59.0,62.0,3.0
equal,1943410459,7215415163,0,0.2325597338710473,0.079222366,0.12790785362907603,0.015844474,0.4890895027979806,0.4207783133672836,781.3184033805027,True,True,41.0,41.0,0.0
equal,1943410502,1943410459,0,0.21846560182052674,0.07512586,0.12015608100128972,0.015025171,0.4383285156952615,0.37779473944399716,439.1018125899688,True,True,49.0,49.0,0.0
equal,1943410598,5140241357,0,0.061680768289323784,0.028965795,0.03392442255912809,0.0057931594,0.42129277899029816,0.3559049483940251,106.95797271533225,True,True,55.0,56.0,1.0
equal,1943410633,1943410598,0,0.061680768289323784,0.028841967,0.03392442255912809,0.0057683936,0.4250650367761842,0.35902785844067664,50.75110767126781,True,True,50.0,52.0,2.0
equal,1943410855,13099494249,0,0.061680768289323784,0.030322934,0.03392442255912809,0.006064587,0.37736452946884447,0.3195242634856288,190.01456463654122,True,True,87.0,87.0,0.0
equal,2184437920,9944030014,0,0.14347609486802654,0.015589114,0.0789118521774146,0.0031178228,0.36500705694811086,0.30677073316985154,92.11082914124816,True,True,89.0,89.0,0.0
equal,2184437932,4471842005,0,0.08254708591080787,0.013007216,0.04540089725094433,0.0026014433,0.3133051620211677,0.2632555043768946,121.58700205207035,True,True,103.0,103.0,0.0
equal,2184437943,2528997110,0,0.08254708591080787,0.012069521,0.04540089725094433,0.002413904,0.2840864894552677,0.238750327969479,337.4904862348666,True,True,118.0,118.0,0.0
equal,2299647832,2299647872,0,0.9013796075434,0.10831162,0.49575878414887004,0.021662325,0.7756792304582326,0.6644512959376746,422.3233028909129,True,True,14.0,14.0,0.0
equal,2299647872,1116415254,0,0.9013796075434,0.10543009,0.49575878414887004,0.021086019,0.866074800183354,0.7393006816423422,348.18915940021225,True,True,3.0,3.0,0.0
equal,2364911308,13678987806,0,0.2325597338710473,0.077131204,0.12790785362907603,0.015426241,0.39394118680968404,0.34113952305924994,138.02508456086036,True,True,78.0,69.0,-9.0
equal,2528997110,2532185237,0,0.07516197850519069,0.011822967,0.04133908817785488,0.0023645933,0.3187031626794579,0.26755646337600575,603.5071689724639,True,True,99.0,100.0,1.0
equal,2532185237,12430762410,0,0.050159737158591414,0.010975616,0.027587855437225278,0.0021951234,0.3405501332458026,0.28562104704695995,189.56403894057863,True,True,95.0,96.0,1.0
equal,2533191675,5773763288,0,0.813242467147209,0.091362745,0.447283356930965,0.018272549,0.6815100517842215,0.5831521672484811,126.16801811402114,True,True,27.0,26.0,-1.0
equal,2533191725,8285753098,0,0.813242467147209,0.08362244,0.447283356930965,0.016724488,0.7771884856406728,0.6615941448165211,787.473433334634,True,True,13.0,15.0,2.0
equal,2533191802,2533191725,0,0.813242467147209,0.081757136,0.447283356930965,0.016351428,0.8240804971166302,0.700359936878735,143.54348079411415,True,True,7.0,7.0,0.0
equal,2533198930,2535154486,0,0.7504708927783607,0.13432012,0.4127589910280984,0.026864026,0.7391117706288075,0.6383131630213043,911.2967338982278,True,True,17.0,17.0,0.0
equal,2533198980,5903375879,0,0.9013796075434,0.10795025,0.49575878414887004,0.02159005,0.8490245383515094,0.7255121565969566,147.21082189207212,True,True,5.0,5.0,0.0
equal,2533198989,9420755660,0,0.8978311149632944,0.103085935,0.49380711322981197,0.020617187,0.8758812566489343,0.7470820363934143,87.88676313030436,True,True,1.0,1.0,0.0
equal,2535154486,5924564872,0,0.7504708927783607,0.12873416,0.4127589910280984,0.025746832,0.7903120212627263,0.6800490438005007,198.7079524726091,True,True,12.0,10.0,-2.0
equal,2535861843,5567121423,0,0.7504708927783607,0.13012055,0.4127589910280984,0.026024109,0.6872541173472465,0.5943985220603198,510.025107952426,True,True,24.0,22.0,-2.0
equal,2699550405,278659737,0,0.14347609486802654,0.01575944,0.0789118521774146,0.003151888,0.45950142059977017,0.38554442385629784,173.91831140065227,True,True,45.0,45.0,0.0
equal,2753438515,1116503117,0,0.050159737158591414,0.0110934805,0.027587855437225278,0.002218696,0.38735822757227967,0.3246474363956497,554.68406708772,True,True,84.0,84.0,0.0
equal,2959075437,8285753110,0,0.61762466742975,0.057009496,0.3396935670863625,0.011401899,0.5957809061159386,0.505985671062411,54.36731365965371,True,True,30.0,30.0,0.0
equal,4471842005,2184437943,0,0.08254708591080787,0.013023406,0.04540089725094433,0.0026046813,0.29918375385741514,0.2514903625923736,608.9308313915835,True,True,111.0,111.0,0.0
equal,5140241357,1943410502,0,0.061680768289323784,0.029424211,0.03392442255912809,0.0058848425,0.3911205239547896,0.33083780513071415,777.6976145937601,True,True,83.0,81.0,-2.0
equal,5169911847,1116415199,0,0.14347609486802654,0.015617619,0.0789118521774146,0.003123524,0.4249529556226072,0.35673039956360536,51.5767561024601,True,True,51.0,55.0,4.0
equal,5194055690,5194055713,0,0.17081039750741822,0.018232571,0.09394571862908004,0.0036465141,0.3307642044133431,0.2786755988379722,661.8898031080563,True,True,98.0,98.0,0.0
equal,5194055713,5195247204,0,0.14347609486802654,0.01672785,0.0789118521774146,0.00334557,0.3048896601093468,0.25686269173130866,91.9308655061014,True,True,109.0,109.0,0.0
equal,5195247204,1116415270,0,0.14347609486802654,0.016934415,0.0789118521774146,0.003386883,0.3181506724173301,0.2679479629020288,115.88935082652975,True,True,100.0,99.0,-1.0
equal,5232900429,5232900430,0,0.061680768289323784,0.02957985,0.03392442255912809,0.00591597,0.39817084373103595,0.3367390114281493,66.42445048194642,True,True,72.0,76.0,4.0
