u,v,length,shortest_cost,risk_cost,trusted_cost
598723917,598723937,130.57217744440317,130.57217744440317,637.2727342236619,783.433064666419
598723917,598724152,196.28706116586162,196.28706116586162,931.5633143429768,1177.7223669951698
598723917,8453450298,34.32900717773346,34.32900717773346,168.79626513516726,205.97404306640075
598723917,8482608339,104.06315621051922,104.06315621051922,501.0800271816014,624.3789372631154
598723919,10815767734,116.02767950996126,116.02767950996126,562.3385622968261,696.1660770597675
598723919,8453450298,58.21359987977985,58.21359987977985,281.9865374406731,349.2815992786791
598723919,12785836783,172.8787971648213,172.8787971648213,797.412062749594,1037.2727829889277
598723922,10815767713,10.259604640502282,10.259604640502282,47.67958209405961,61.55762784301369
598723922,8453450310,165.56416245095775,165.56416245095775,771.3601912426078,993.3849747057466
598723922,10815767721,80.16137404176166,80.16137404176166,384.3094759428064,480.96824425056997
598723937,8482605802,103.36628551216728,103.36628551216728,507.4500928447705,620.1977130730037
598723939,3084645114,7.694924906003504,7.694924906003504,38.46081193548095,46.16954943602102
598723939,10815767728,25.803754463719425,25.803754463719425,126.22447666650511,142.41349026632756
598723939,3414036535,11.015849634117279,11.015849634117279,55.059474427979346,66.09509780470367
598723939,10815767731,22.919218023413972,22.919218023413972,110.22576599640458,137.51530814048382
598723956,5435723374,313.09303296257787,313.09303296257787,1593.0634508054586,1878.5581977754673
598723956,1492216295,157.8647503533109,157.8647503533109,796.2715041542187,947.1885021198655
598723956,2459094324,269.0822410331402,269.0822410331402,1353.774491886321,1614.493446198841
598724152,8482608338,164.30070190376588,164.30070190376588,773.2449430058571,985.8042114225952
598724152,8482608339,164.69549924054704,164.69549924054704,775.1029694210881,988.1729954432822
598724172,598724174,9.16737637927306,9.16737637927306,42.7385246426734,55.004258275638364
598724172,8482608240,180.3667770521589,180.3667770521589,674.4631876708617,842.7545423640788
598724172,7629438273,156.1803465520703,156.1803465520703,745.5058857680957,937.0820793124217
598724174,7629438273,156.12369595952964,156.12369595952964,788.1914026905102,936.7421757571778
598724174,8872340111,180.57663473063448,180.57663473063448,791.6600418027474,910.4632829159083
598724199,6316672407,501.2892658765018,501.2892658765018,2223.1737274357606,2650.707982320259
598724199,10815767792,227.89917904493092,227.89917904493092,1033.1612497342646,1205.0810064771217
598724224,7701169511,51.513828296958025,51.513828296958025,249.0922493998627,287.17169454601526
598724224,7701169518,23.067622029440706,23.067622029440706,105.83226274907183,128.59397808981436
598724252,598724344,629.1789870571232,629.1789870571232,2904.924194625289,3397.8635981741095
598724252,9228759443,161.3655607987485,161.3655607987485,708.5380532407311,834.9622424297353
598724289,9757737411,13.369532741421908,13.369532741421908,70.32304526131638,80.21719644853145
598724289,7626252442,41.36054235472823,41.36054235472823,211.7893028493459,248.16325412836937
598724344,7656321578,188.10212820826973,188.10212820826973,811.1237962857615,858.7107511438554
598724344,7626252442,121.39673413244785,121.39673413244785,578.5051636528073,655.599682016105
598724344,10815767810,160.89707323229786,160.89707323229786,737.0995177327409,777.8040107314979
649484043,7993875250,125.9332564356673,125.9332564356673,580.551444326132,691.4249014088196
649484043,649484276,314.5808717235567,314.5808717235567,1496.1026029237962,1575.6867409902925
649484043,1123394574,201.2094640686271,201.2094640686271,889.354146652126,940.2570565493149
649484276,7950517545,82.77431020239588,82.77431020239588,392.4670650163299,413.40769657925404
649484276,7950517485,97.30377532907372,97.30377532907372,419.7490970198704,444.3654605252312
649484276,2657406468,244.74473315688525,244.74473315688525,1092.0541654191816,1153.97083100628
726579157,8431765803,6.3065049349120335,6.3065049349120335,31.877748248273786,33.47319731899202
726579157,1992853839,207.4763325029267,207.4763325029267,863.1459441907436,915.6342757316177
726579157,3372801276,253.171905951587,253.171905951587,1263.9137714838414,1327.9623826006512
1114538640,1114538642,50.43958585834477,50.43958585834477,231.83065409924816,302.6375151500686
1114538640,1116469197,170.5749079289821,170.5749079289821,736.8817039842315,1023.4494475738926
1114538642,1114538647,35.85189408371423,35.85189408371423,158.5263955139156,215.11136450228537
1114538647,7959990871,260.63822681393435,260.63822681393435,949.93134561697,1563.8293608836061
1116467141,1116467143,144.6087072720655,144.6087072720655,614.3288221877615,867.6522436323929
1116467141,6033482390,839.798307219191,839.798307219191,3866.874321808462,5038.789843315146
1116467143,6410193855,65.96520119714509,65.96520119714509,250.6660493239787,395.79120718287055
1116467144,6410193851,26.495026780264077,26.495026780264077,120.6835924168256,158.97016068158445
1116467144,6410193855,51.22268055302429,51.22268055302429,218.07083047611025,307.3360833181457
1116467144,7958753254,68.4940827211481,68.4940827211481,284.83006021966867,410.9644963268886
1116469157,2530205713,112.5341735851565,112.5341735851565,500.5972880055507,529.0667087898835
1116469157,7959990816,150.75585412105352,150.75585412105352,657.0140570787369,778.0754427820592
1116469159,1116469223,24.33864178996435,24.33864178996435,106.22121072848337,125.63154528979538
1116469162,3679099106,85.5943168698935,85.5943168698935,367.768057689242,470.4017814162886
1116469162,1116469206,202.4783506539143,202.4783506539143,834.1212202954657,885.3451390468832
1116469162,1491845309,241.67538191839822,241.67538191839822,1098.9250017082159,1328.1784858646758
1116469162,7963896350,267.07208882421753,267.07208882421753,1239.8288848151224,1467.751492665631
1116469170,1982884401,25.255478586908083,25.255478586908083,105.28857988607372,151.5328715214485
1116469170,1491845432,143.04589862577734,143.04589862577734,642.1221565517102,790.957220730416
1116469170,7958753244,7.0721937708711335,7.0721937708711335,30.34975500795062,42.4331626252268
1116469170,7959990818,125.24873036123489,125.24873036123489,552.0490597401554,682.366692057483
1116469184,7232047223,21.098798224034535,21.098798224034535,93.00617230964325,126.5927893442072
1116469184,7959990816,231.3140385576558,231.3140385576558,1048.9324012813029,1387.884231345935
1116469184,7232047224,19.37541509026984,19.37541509026984,85.70982251886457,116.25249054161904
1116469186,1491845063,59.65881014824427,59.65881014824427,247.06822166020137,306.17458401558764
1116469186,7963896350,153.03533926475393,153.03533926475393,654.7894078361155,785.3916499950392
1116469186,1116469206,292.144195976176,292.144195976176,1097.2755300838292,1171.1835331372536
1116469196,7710972529,14.335931200850617,14.335931200850617,65.94781326603307,86.0155872051037
1116469196,8167985719,168.9169270892272,168.9169270892272,783.6704869739364,1013.5015625353631
1116469197,7959990754,123.04903515367104,123.04903515367104,547.3874248304745,738.2942109220262
1116469206,1116469224,14.647042501373367,14.647042501373367,55.498959385189174,71.43112818591406
1116469218,1116469223,109.07761173856895,109.07761173856895,511.52606938377323,654.4656704314136
1116469218,6410194513,31.02485571348937,31.02485571348937,140.76841601761174,186.1491342809362
1116469218,7963896350,54.07730263594199,54.07730263594199,250.57579535987801,324.46381581565197
1116469223,9222802800,7.919129144650179,7.919129144650179,36.88262356430902,47.514774867901075
1116469224,1491845212,65.6942176346451,65.6942176346451,287.32735147598174,358.78555639950713
1116492705,7977056128,279.8371076005946,279.8371076005946,779.6515183180869,850.4460166783857
1116492705,7975286455,22.596164582640668,22.596164582640668,55.27108081563628,60.98756405908801
1116492705,7975286462,27.457609618544158,27.457609618544158,62.25089719479208,69.1972515070735
1116492767,7973099541,39.977251433001655,39.977251433001655,162.4113980983426,172.5250298653716
1116492767,7973099584,81.7745784385101,81.7745784385101,339.7915319853929,360.4792467377981
1116492767,7973099538,89.10236978927216,89.10236978927216,369.36122802453485,391.9027616546945
1116501199,7986471593,22.588099518970857,22.588099518970857,74.82981961732098,80.5442625233005
1116501199,6581380413,296.9554301584792,296.9554301584792,775.6879926908478,850.8131642368662
1116501199,7975286536,198.74282470775537,198.74282470775537,674.4625017897699,724.7413897418853
1116501229,7986450947,295.59349682124696,295.59349682124696,699.7073405669513,774.4879638568923
1116501229,7986450971,34.988702823843404,34.988702823843404,110.04384396884049,141.1878948840206
1116501237,2525990704,96.38982111628734,96.38982111628734,367.969421890329,392.3545689906416
1116501292,7975286500,289.1150659107783,289.1150659107783,820.093491909895,893.2351714929025
1116501292,7975286422,6.571186905791368,6.571186905791368,19.806543796607226,21.468953348421348
1116501292,8298792601,61.562579620011064,61.562579620011064,173.18715366518762,188.76154256355036
1116501292,7975286501,27.496536462014994,27.496536462014994,81.45185698451031,88.40805919144694
1116501296,7977050964,5.575626275849534,5.575626275849534,21.398395013698636,22.808942987938885
1116501296,7975286521,225.34421742218152,225.34421742218152,721.2552396976805,778.2638722110175
1116501296,1116501304,68.31985068069413,68.31985068069413,246.09283618061994,263.37671106934107
1116501304,7975286429,4.781432716360075,4.781432716360075,16.095701483809933,17.3053306623725
1116501304,7975286415,73.83080092015847,73.83080092015847,254.42117280636538,273.0992336235956
1116501304,7975286500,86.34550591581065,86.34550591581065,260.127544268349,281.9716336008498
1123341617,2327294743,150.22936385507043,150.22936385507043,443.2341244108959,481.2398504716663
1123341617,5619242023,135.90948060513992,135.90948060513992,543.7053317939002,578.0883469141909
1123341617,12988540075,108.72039524839722,108.72039524839722,434.2220736079327,461.72666693773937
1123344023,1123344024,106.59639724764288,106.59639724764288,291.7751436228825,318.74239801908254
1123344024,1123344043,149.14116239700036,149.14116239700036,408.22846927343664,445.9588970472873
1123344024,12988540075,90.01365167976981,90.01365167976981,340.31878299840463,363.09085697703955
1123344043,2327294747,91.10577883234397,91.10577883234397,165.58475302778515,188.63311843386907
1123347201,1722075257,163.87808135540178,163.87808135540178,297.8484128634427,339.3070552189187
1123394574,7950517551,386.1863322734079,386.1863322734079,1644.0365284513457,1741.7357503355324
1129150010,8869448090,91.99916554747485,91.99916554747485,398.2426873018688,551.9949932848491
1129150010,8869448116,185.13423839388096,185.13423839388096,812.7177908352243,970.7811869603896
1129150010,8987589741,96.83656349003428,96.83656349003428,444.4373090634467,581.0193809402057
1129150010,8167985701,187.093583232545,187.093583232545,878.4783770532912,1122.56149939527
1129158411,13233850219,162.56632969297675,162.56632969297675,572.3430320940986,975.3979781578605
1129158411,7637868049,90.01391615337911,90.01391615337911,332.1654438834692,540.0834969202747
1129158411,8490646155,175.2545576648884,175.2545576648884,664.8920584419724,1051.5273459893306
1129158411,8490646156,174.39909098637887,174.39909098637887,731.2418500406864,1046.3945459182733
1441786444,3084645101,71.23646842291251,71.23646842291251,333.37148387809896,379.5331058177429
1441786444,5435914393,150.05943557609947,150.05943557609947,759.0687220775358,900.3566134565968
1441786444,5435914417,268.56076502250033,268.56076502250033,1264.8448831471185,1611.364590135002
1441786487,1492216788,103.83167853695342,103.83167853695342,519.6143720346564,622.9900712217205
1441786487,7626252415,65.77323202783808,65.77323202783808,325.7454018356048,394.63939216702846
1441786487,7656321511,119.61541298861502,119.61541298861502,603.632849965877,717.6924779316901
1441786491,7656321494,46.07953576619639,46.07953576619639,233.08986118550828,276.4772145971784
1441786491,7656321511,16.770912343156922,16.770912343156922,86.19122809244976,100.62547405894153
1441786491,1441786494,37.21518424175505,37.21518424175505,193.32929388821074,223.29110545053027
1441786491,2380017739,109.34612688287083,109.34612688287083,548.946748507628,656.076761297225
1441786493,1441786494,14.253215128969602,14.253215128969602,74.83620163317421,85.51929077381762
1441786493,7656321511,33.14964957606519,33.14964957606519,172.20923329439555,198.89789745639112
1441786493,7656321502,38.17266989064878,38.17266989064878,188.8684250328875,229.03601934389266
1441786494,7656321494,31.68458412015784,31.68458412015784,162.034955176272,190.10750472094705
1491845063,1491845101,318.8855532173688,318.8855532173688,1085.6644474379657,1401.5970818892463
1491845065,13158997506,97.40698948805087,97.40698948805087,442.34581974054265,466.9882948458664
1491845065,2042400915,211.9454338698849,211.9454338698849,789.2393611048798,842.8583067809125
1491845065,2042400913,230.6525037100381,230.6525037100381,1015.7823150695276,1074.1338626384263
1491845092,2042400915,112.82053894307917,112.82053894307917,376.86886625887587,405.41073308882335
1491845092,1491845161,102.88666616296676,102.88666616296676,438.7270899576914,464.75583925911275
1491845092,1491845096,210.98389964773813,210.98389964773813,864.2014898096971,917.5771820677081
1491845096,4981907891,18.008292544151804,18.008292544151804,78.5255762439853,83.08139819311849
1491845101,4981907888,74.45309839748951,74.45309839748951,239.70080229537254,258.53629483463664
1491845101,4981907891,37.9248122414335,37.9248122414335,133.93212807136544,143.52652418652562
1491845104,1491845106,25.175989433933676,25.175989433933676,122.69577842306562,129.06491780555015
1491845104,6020564601,238.9389047493604,238.9389047493604,1116.845683458401,1329.5293445988864
1491845106,7868781052,348.63030236734977,348.63030236734977,1710.0731967374734,1939.152017771246
1491845106,1491845108,82.5142332199989,82.5142332199989,406.702854910809,427.57769098412933
1491845108,1491845119,72.07031380141994,72.07031380141994,342.8127031736501,405.0109708333113
1491845108,8198655610,175.19488324914104,175.19488324914104,830.448400081875,874.7700198315201
1491845119,1491845137,192.3495020304064,192.3495020304064,873.3434341176371,1039.3452895342018
1491845119,8198655607,184.56389293324918,184.56389293324918,832.464190778895,991.7468941205462
1491845135,1491845160,80.29204048967662,80.29204048967662,300.52159489566117,320.8342502741053
1491845135,9730051941,474.1893224510725,474.1893224510725,2149.0845473923723,2269.0471767183135
1491845137,1491845161,231.39118053191825,231.39118053191825,1051.1787155383179,1109.7171370193425
1491845144,1491845278,222.28602440758723,222.28602440758723,1073.2649996819457,1232.0798659436775
1491845144,6410193883,56.970087121135116,56.970087121135116,269.40564100105394,283.8181996994512
1491845160,13898259977,156.96482809609606,156.96482809609606,589.9247365293239,729.6418510142306
1491845160,9730051942,415.31469771293524,415.31469771293524,1435.3299905986892,1540.3982424054198
1491845161,7616135774,44.627315806264846,44.627315806264846,205.77058627218253,217.06061304082843
1491845212,1491845234,12.434601465593392,12.434601465593392,58.045614473984344,61.19137802412565
1491845221,4981907888,24.075631505148266,24.075631505148266,104.90315255261864,110.99391824744946
1491845221,1491845238,75.4428406218318,75.4428406218318,333.0759291849147,352.1618113343313
1491845221,7616135774,220.11467866776073,220.11467866776073,1045.8710904139505,1101.5567297904968
1491845234,1491845271,20.166670767478003,20.166670767478003,92.51761681182815,110.10212893980018
1491845234,1491845263,21.14676633633855,21.14676633633855,103.30197088285625,108.6517785890604
1491845238,1491845263,25.575087351385324,25.575087351385324,116.62946988550263,123.09957492298877
1491845238,1491845252,106.79574986775951,106.79574986775951,469.8256941294426,496.843381682485
1491845252,7616135775,133.99497662572085,133.99497662572085,598.9588203021337,632.8574952647023
1491845263,1491845271,28.70336550932306,28.70336550932306,137.96036686312098,162.98852767022214
1491845271,1491845278,55.29580877689062,55.29580877689062,258.0414194858537,331.7748526613437
1491845290,7965696102,14.824938115614772,14.824938115614772,57.62922894788989,61.37971102696921
1491845290,7965696093,223.39020405692307,223.39020405692307,771.7590593455651,828.2733564322358
1491845290,1491845294,63.809641551444884,63.809641551444884,242.45125842438438,258.5941195442633
1491845290,1491845309,151.01420616086222,151.01420616086222,622.4125664647413,765.6647779423226
1491845294,6410193821,123.45051080255499,123.45051080255499,505.31202851925616,615.0843021893812
1491845309,2750787479,223.58658681053532,223.58658681053532,1031.2684135629602,1243.3628504480264
1491845327,13114390049,76.55427418675427,76.55427418675427,275.7844820606426,295.1515398638677
1491845327,7965680850,6.458769851177709,6.458769851177709,23.21442562771216,24.84839538804632
1491845327,10829151809,117.02906818039655,117.02906818039655,407.74171249618774,437.348272707028
1491845427,7965680865,60.21220416569463,60.21220416569463,275.9012925509629,361.2732249941678
1491845427,1491845432,86.22046439578865,86.22046439578865,409.18114492530214,476.74697103332056
1491845427,7965696138,320.29994088778665,320.29994088778665,1393.714064808031,1644.713989942856
1491845427,7965696089,386.5601079432374,386.5601079432374,1461.7675890668247,1764.69164795029
1491845427,7965696093,383.4828906394633,383.4828906394633,1477.9244993046711,1778.4371268568348
1491845432,2526007320,337.00246770278034,337.00246770278034,1538.5559255515093,1623.812383680904
1491845437,7965696232,62.54404996857873,62.54404996857873,280.45712189751606,327.42889400961394
1491845437,2750787481,163.88945141933416,163.88945141933416,713.2741065542853,857.9895584797284
1491845437,7959602961,379.45332669320715,379.45332669320715,1698.8820340960958,1986.5036426301783
1491845491,1982879348,47.86169743674733,47.86169743674733,229.21200429081702,287.17018462048395
1491845491,11553088688,40.17304579101028,40.17304579101028,194.77306104416482,221.54689274982923
1491845491,1491845495,41.82163285204695,41.82163285204695,203.637677120229,250.92979711228173
1491845495,2750787481,226.11124107908722,226.11124107908722,1052.0166626418772,1356.6674464745233
1491845495,7965696332,173.72046740668824,173.72046740668824,803.0902684409675,927.7047011113103
1491845594,2525914418,105.24696224440837,105.24696224440837,393.02647357250527,419.6523415995316
1491845594,1491845601,215.58363515649685,215.58363515649685,825.7137689517261,880.2531237801687
1491845594,7227417660,154.88388349353806,154.88388349353806,556.3012959511965,595.4845441273819
1491845601,1491845610,69.39866660494137,69.39866660494137,277.0244065664222,294.5812053458847
1491845601,2530284953,51.76609392651631,51.76609392651631,198.0543388511208,211.15036704774747
1491845610,7973099504,161.73461782847056,161.73461782847056,600.053071980932,640.9694509230824
1492216295,9731823962,167.51894957580905,167.51894957580905,855.9675723867301,1005.1136974548542
1492216617,7609471531,1419.48769787141,1419.48769787141,6113.332211425046,7563.120696497804
1492216617,12369322416,496.97700908644566,496.97700908644566,2335.502617874897,2843.088239222564
1492216669,5435723358,1311.6896136539635,1311.6896136539635,6251.886750931738,6888.083901540786
1492216669,1492216900,164.4749428525202,164.4749428525202,741.6213223465726,863.7082997961131
1492216669,5435820744,188.07140048130577,188.07140048130577,843.9649867494047,987.620525855033
1492216674,5435914417,12.246151040379608,12.246151040379608,54.64793378264257,73.47690624227765
1492216674,9198650558,13.896730464572425,13.896730464572425,62.01357501790576,83.38038278743454
1492216674,5435914390,54.106712539932154,54.106712539932154,252.69378421785146,324.64027523959294
1492216674,5435914522,17.713963964352118,17.713963964352118,79.04781890735393,106.2837837861127
1492216674,7701169497,20.40089718415445,20.40089718415445,97.14172631527097,122.4053831049267
1492216686,1492216714,53.85431254667949,53.85431254667949,246.25081200879458,288.35259956579245
1492216686,5435723374,1300.55822917405,1300.55822917405,6332.791693716481,6963.589887884357
1492216714,5070067545,1224.5363807875717,1224.5363807875717,6335.008907204899,7347.21828472543
1492216714,2784871157,314.708444371107,314.708444371107,1509.5601062579399,1888.2506662266421
1492216714,5435723099,125.4581092124118,125.4581092124118,576.7405620079617,752.7486552744708
1492216750,7626252415,7.037846131978436,7.037846131978436,34.84817598069022,42.227076791870616
1492216788,5435914359,75.4553831710215,75.4553831710215,365.33955359736245,452.732299026129
1492216788,7701169497,50.987533509853456,50.987533509853456,257.8959473251232,305.92520105912075
1492216900,8882319634,121.5345947333041,121.5345947333041,614.8714066634176,729.2075683998246
1492217234,2784308483,10.980180719258723,10.980180719258723,52.5169865274109,61.100754510064085
1492217234,2784308486,97.83481348372281,97.83481348372281,453.839453281287,587.0088809023368
1699066586,7950517401,98.59644427510025,98.59644427510025,394.7756813508845,455.71227997789777
1699066586,2657406467,68.05708545468345,68.05708545468345,208.2437223145198,225.46112162921335
1699066590,7992170585,152.92228166700474,152.92228166700474,577.9512752433185,616.6382682284651
1699066608,2657406468,218.67042437164397,218.67042437164397,1037.2421594635393,1136.3340731496196
1699066608,3082227644,24.44086150034455,24.44086150034455,118.42012370242657,129.49565778603647
1699066608,7950517401,27.14539376435656,27.14539376435656,140.66166720887028,162.87236258613936
1722075257,5827544562,170.02201628114594,170.02201628114594,309.01501459098273,352.0279782970324
1722075265,5827544504,110.99541906945366,110.99541906945366,449.7406064846839,477.8207459654295
1722075265,5827544497,77.49231386842543,77.49231386842543,322.7999627057708,342.4043301684451
1722075265,5827544489,84.6544564453953,84.6544564453953,367.37367774887247,388.78995748890367
1722075267,5827544504,70.542208956781,70.542208956781,249.83685666793627,267.68295413207426
1722075267,7893947019,194.50964806406267,194.50964806406267,631.4524749120382,680.660434067289
1783922441,8169270312,143.34971647167967,143.34971647167967,674.2507766921709,793.9344271010397
1783922441,8453450367,45.73874343221146,45.73874343221146,217.13446255786198,253.32148508538134
1783922441,8453450310,44.492033117151614,44.492033117151614,211.21598395717487,246.41664938629197
1783922636,1783922639,12.269280799840157,12.269280799840157,59.20377424817552,73.61568479904093
1783922636,7656321502,198.5333156467395,198.5333156467395,939.9403557436888,1191.199893880437
1783922639,1783922701,108.00742419457437,108.00742419457437,495.01352424851416,572.027912763977
1783922639,8167951077,279.11116951142145,279.11116951142145,1241.4205198288114,1440.4399502804972
1783922639,9666019885,191.79401469934083,191.79401469934083,918.0801952786616,1150.7640881960451
1783922699,8882319736,134.76707072560325,134.76707072560325,484.0704158202058,518.164418753953
1783922699,1783922822,195.1505472856434,195.1505472856434,654.5440238123342,943.5328582998792
1783922699,13146343905,67.47358451741758,67.47358451741758,229.2899124903542,246.359695012905
1783922701,13146343905,49.62766662135058,49.62766662135058,191.53851557794485,204.0935544481479
1783922701,1783922726,72.69965827401344,72.69965827401344,289.63433490251316,308.0262339705229
1783922726,1783922795,77.40312019107205,77.40312019107205,289.72765339485863,309.3094562244889
1783922726,13146343700,69.52080248777303,69.52080248777303,286.8198264508374,304.40752373633086
1783922762,9666019883,41.05287361388451,41.05287361388451,208.2428526761321,246.31724168330703
1783922762,13146343700,109.42227885165622,109.42227885165622,529.3304450974533,595.0246694365704
1783922762,8168061761,201.5075480021662,201.5075480021662,999.4350953316492,1209.0452880129972
1783922791,1783922795,64.15451072042893,64.15451072042893,229.79061721941875,246.02072495225588
1783922791,13146343906,57.235912051053546,57.235912051053546,243.93283341151562,273.55957983704593
1783922791,13146343905,147.3688431165229,147.3688431165229,492.62892120772113,529.9109793730108
1783922795,1783922797,50.556140740215504,50.556140740215504,210.30156048283217,255.57677664864758
1783922795,8167985895,151.4891167661277,151.4891167661277,620.4778689571182,765.8238859525826
1783922797,13146343700,73.48067269244417,73.48067269244417,333.7735809977773,399.57870954299386
1783922797,1783922800,26.441901067469658,26.441901067469658,118.66689665321424,158.65140640481795
1783922800,13154859280,141.63686805919963,141.63686805919963,628.9653484325531,849.8212083551978
1783922800,1783922804,33.20574457170887,33.20574457170887,150.82824499565632,199.23446743025323
1783922822,13146343906,88.00092187519003,88.00092187519003,374.40069556456075,528.0055312511402
1783922822,1783922850,119.39801020544895,119.39801020544895,363.35426289619556,716.3880612326938
1783922835,13154859280,10.508284342966375,10.508284342966375,47.901808161980185,63.04970605779825
1783922835,8167985895,76.34472876127798,76.34472876127798,346.7364577864048,458.0683725676679
1783922835,8167985873,154.15492678185007,154.15492678185007,619.6544953013297,735.5504966015578
1783922850,8167985894,29.327793031626275,29.327793031626275,82.46443884970661,175.96675818975766
1783922850,8167985893,33.21392043978313,33.21392043978313,103.3306306488135,199.2835226386988
1783922854,8167951092,77.2199024066854,77.2199024066854,279.7093983791459,463.31941444011244
1783922854,8167985564,18.73786088417892,18.73786088417892,67.67483550930103,112.42716530507353
1783922854,8167985893,61.95536836027516,61.95536836027516,211.3330583546982,371.732210161651
1783922878,8167985880,72.838517680161,72.838517680161,242.05490794921838,437.031106080966
1783922878,1783922881,47.933486828631345,47.933486828631345,125.52693750059404,287.60092097178807
1783922878,8167985871,79.14739723828235,79.14739723828235,240.0549292887577,474.88438342969414
1783922945,1783923055,101.67961484866687,101.67961484866687,442.8776155566684,468.6009993794952
1783922945,7962005468,99.86812560274103,99.86812560274103,433.2485600291264,458.51366484260365
1783923055,7962005430,247.15902984319249,247.15902984319249,1017.0551541066134,1079.5825997445263
1783923055,8878665913,89.68607967403797,89.68607967403797,397.5207757203338,420.2099790031503
1812925769,13148609100,167.76122854162287,167.76122854162287,771.9832299970138,1006.5673712497372
1812925769,1982876355,167.97192079401438,167.97192079401438,673.5080888130663,826.7486185242556
1812925769,13072634404,48.23433254892831,48.23433254892831,215.0140383630687,289.40599529356984
1812925810,7992170556,9.774486157357567,9.774486157357567,49.184366099787,58.6469169441454
1812925810,5836889190,36.99529174048041,36.99529174048041,170.25641407546516,221.97175044288247
1812925810,5836885684,44.676076066105466,44.676076066105466,226.65883419314613,253.93517471981687
1812925810,7992170555,12.259664462002307,12.259664462002307,62.451534551276076,73.55798677201385
1812925887,7992170585,7.629654546212684,7.629654546212684,26.63024069391073,28.5604263325946
1812925887,7992170513,279.2718903839767,279.2718903839767,1085.3738579811152,1360.5211359776804
1812925887,8431765813,107.92127023334152,107.92127023334152,390.94990300279784,418.25232995426705
1812925899,2530742232,157.82307907801487,157.82307907801487,510.68533450573915,654.6670912436648
1812925899,6413071010,128.02283950376062,128.02283950376062,427.16781840828804,531.0524952389982
1812925899,13664196096,521.9495244217213,521.9495244217213,1727.2425962168525,2165.1027145419735
1933843909,7962005426,206.8873743567999,206.8873743567999,804.9546076209548,857.2939417795025
1933843909,5832657962,7.521528311839636,7.521528311839636,31.899571696951327,33.80240305589845
1933843909,7791604210,39.06357781061238,39.06357781061238,164.02607319060206,173.90855953765194
1982876353,1982876363,38.618086720980315,38.618086720980315,179.59613100246875,231.7085203258819
1982876355,2784871064,191.23425402595015,191.23425402595015,796.0047628678383,844.3840975427668
1982876355,2784870934,517.3788719497101,517.3788719497101,2112.484718235506,2546.5105454298227
1982876363,8516218128,176.71944032257352,176.71944032257352,617.955281812229,748.3496840741349
1982876596,2530742276,47.293536032987966,47.293536032987966,213.3522425534454,255.35411004201754
1982876946,8431769807,19.606622575412644,19.606622575412644,90.26572957375562,117.63973545247586
1982876946,8152978225,99.5495255700924,99.5495255700924,465.0010405075282,547.086885438383
1982879348,5269888287,68.99777245361308,68.99777245361308,342.3152429256636,413.98663472167846
1982879348,7965696319,32.31152423786288,32.31152423786288,144.67057886495533,170.43815669922895
1982884398,7958753244,23.553643128906504,23.553643128906504,103.87650512494598,141.32185877343903
1982884398,1982884401,42.44907937743538,42.44907937743538,182.01017897624993,254.6944762646123
1982884401,2530205713,130.58376537442817,130.58376537442817,587.1896066908877,723.4634012929075
1982884408,2268995266,262.827934139691,262.827934139691,1104.9441432053804,1576.9676048381461
1982884408,2268995250,123.62213510353992,123.62213510353992,506.3861995252721,741.7328106212395
1982884408,5269888994,65.3941146822828,65.3941146822828,263.8504715498454,392.3646880936968
1982884409,5269888994,66.94537316732111,66.94537316732111,291.15372443727006,401.6722390039266
1982884409,8167985664,171.78957170295203,171.78957170295203,752.6316809143473,1030.7374302177122
1982884409,3679099106,208.98612920748516,208.98612920748516,886.2639936254022,1253.916775244911
1982884413,2268995250,113.48413203757238,113.48413203757238,484.73712098373875,680.9047922254342
1982884413,8167985720,156.05785636798748,156.05785636798748,705.202309046195,936.3471382079249
1982884413,8167985726,111.44004154499162,111.44004154499162,435.65287809202505,668.6402492699497
1982884415,8167985613,176.22061207040542,176.22061207040542,783.9368450816513,1057.3236724224325
1982884415,8167985467,234.1441940204277,234.1441940204277,851.8345636906072,1404.8651641225663
1982884415,8167985470,191.94385790551527,191.94385790551527,706.1189994087284,1151.6631474330916
1992853839,8431765813,87.90492885529916,87.90492885529916,308.56483623378386,330.8034356642457
1992853839,1992853845,173.04637802575493,173.04637802575493,485.01859924939214,528.7966801137968
1992853849,3379374435,32.96078111000599,32.96078111000599,156.7542787970807,181.9936665129595
1992853849,3372801276,136.52682222511405,136.52682222511405,658.8369947956006,763.381040285786
2042400913,2042441671,109.13731563707094,109.13731563707094,423.7978826267103,451.4079504235218
2042400913,2042400915,276.1700664665862,276.1700664665862,929.1841220804987,999.0509152491071
2042400913,8198655625,118.36100872761205,118.36100872761205,481.1129069188565,511.0564276696849
2042400917,2042441671,161.03381434542368,161.03381434542368,707.3260616452586,748.0651480494147
2042400917,6020564549,88.2490057559829,88.2490057559829,423.09673232980947,499.32063893994
2042400930,6020564521,122.03911194055412,122.03911194055412,523.9206414991367,554.7946659780457
2042400930,6410194531,51.68408606167448,51.68408606167448,209.33557521646586,222.41085668045628
2042400935,9222802794,158.30845618102887,158.30845618102887,770.8677603909424,949.8507370861732
2042400935,2042407645,188.06677643012546,188.06677643012546,843.5035857839883,965.0041927802981
2042400935,9222802792,264.8757060231885,264.8757060231885,1304.239167852714,1475.362210802039
2042400943,13158997506,103.26546880337685,103.26546880337685,452.8485511111784,478.9731316736334
